"","group","Season","Year","Week","date","cases_H3","cases_total","Source","log_count","dt","gr","gr_smooth","date_int","log_y","fitted_log","fitted_se","lower","upper","r_week","lower_r","upper_r"
"694","45-64","2024/25",2024,38,2024-09-22,1.56778757142857,3.658171,"RCGP",0.726479229623604,7,-0.125259406194174,0.17271244139495,90,0.511497940567535,0.620538822477107,0.161933572890504,0.30314901961172,0.937928625342494,0.0773955612515794,0.0756055907027145,0.0791855318004443
"695","45-64","2024/25",2024,39,2024-09-29,0.819430304,3.687436368,"RCGP",0.277200055558637,7,-0.449279174064967,-0.11591725597173,91,-0.0840010355267035,0.718923732685139,0.163439347254832,0.398582612065669,1.03926485330461,0.0983849102080318,0.0954335924539486,0.101336227962115
"696","45-64","2024/25",2024,40,2024-10-06,2.30464773,3.687436368,"RCGP",1.03127794463526,7,0.75407788907662,0.0598464362724931,92,0.877403418816884,0.844022028393706,0.164795073649782,0.521023684040133,1.16702037274728,0.125098295708567,0.122441071974464,0.12775551944267
"697","45-64","2024/25",2024,41,2024-10-13,4.17031494,11.12083984,"RCGP",1.54122650837906,7,0.509948563743806,0.27158242625182,93,1.45168758096094,1.0000384023625,0.165348123424776,0.675956080449937,1.32412072427506,0.156016373968792,0.154932396409804,0.15710035152778
"698","45-64","2024/25",2024,42,2024-10-20,4.68245888,12.87676192,"RCGP",1.64527963090172,7,0.10405312252266,0.456026525114362,94,1.56495482428172,1.18907156164759,0.164852051121491,0.865961541449472,1.51218158184572,0.189033159285097,0.190005460999535,0.188060857570659
"699","45-64","2024/25",2024,43,2024-10-27,4.23487089882353,17.99820132,"RCGP",1.55495446097036,7,-0.0903251699313676,0.174558838778366,95,1.46669182866413,1.41068549361793,0.163577625921605,1.09007334681158,1.73129764042427,0.221613931970332,0.224111805362109,0.219116058578555
"700","45-64","2024/25",2024,44,2024-11-03,6.21366474142857,17.398261276,"RCGP",1.90414496305856,7,0.34919050208821,0.120972818226501,96,1.84271629107459,1.66168558206459,0.16218180831973,1.34380923775792,1.97956192637126,0.251000088446665,0.25373589094634,0.248264285946989
"701","45-64","2024/25",2024,45,2024-11-10,4.876341943,19.505367772,"RCGP",1.68200820666686,7,-0.222136756391708,0.012242858588378,97,1.60469507152443,1.93612896837064,0.16138082142057,1.61982255838632,2.25243537835495,0.274443386306045,0.276013320628398,0.272873451983692
"702","45-64","2024/25",2024,46,2024-11-17,7.0192985148,23.397661716,"RCGP",2.01747285100427,7,0.335464644337416,0.154172796677972,98,1.96280919736791,2.22557735832231,0.161571219693186,1.90889776772366,2.54225694892095,0.289448389951671,0.289075209337344,0.289821570565998
"703","45-64","2024/25",2024,47,2024-11-24,12.84018021,57.0674676,"RCGP",2.59078054939173,7,0.573307698387462,0.228878528777723,99,2.56033721556002,2.51957768295325,0.16261391866318,2.20085440237341,2.83830096353308,0.294000324630941,0.291956634649752,0.29604401461213
"704","45-64","2024/25",2024,48,2024-12-01,20.072384277,107.052716144,"RCGP",3.02394960735127,7,0.43316905795954,0.447313800228139,100,3.00431455405286,2.80633392527008,0.163924705239254,2.48504150300114,3.12762634753902,0.286756242316832,0.284187100627727,0.289325384005936
"705","45-64","2024/25",2024,49,2024-12-08,20.3882063733333,229.3673217,"RCGP",3.03918471134291,7,0.0152351039916407,0.340570620112881,101,3.01984942173469,3.07351431797878,0.164809169648753,2.75048834546723,3.39654029049034,0.267180392708702,0.265446842466085,0.26891394295132
"706","45-64","2024/25",2024,50,2024-12-15,25.2049538568511,394.877610424,"RCGP",3.24668373040183,7,0.207499019058918,0.218634393670033,102,3.23100018118487,3.3091240454884,0.164832514888578,2.98605231630679,3.63219577467001,0.235609727509617,0.23556397083956,0.235655484179674
"707","45-64","2024/25",2024,51,2024-12-22,38.6241888083333,595.9160559,"RCGP",3.66674091531205,7,0.420057184910213,0.214263769320257,103,3.65646443859052,3.50236611417148,0.164034612934094,3.18085827282065,3.8238739555223,0.193242068683078,0.194805956513867,0.191678180852289
"708","45-64","2024/25",2024,52,2024-12-29,42.1557681497476,542.755514928,"RCGP",3.7531625086324,7,0.0864215933203525,0.237992599096494,104,3.74374086873898,3.64441309778579,0.162902657441884,3.3251238891997,3.96370230637189,0.142046983614317,0.144265616379048,0.139828350849586
"709","45-64","2024/25",2025,2,2025-01-12,55.8654197069629,754.183166044,"RCGP",4.03185584470248,14,0.139346668035041,0.215275148755202,105,4.02473399476746,3.72902015968704,0.162111883903266,3.41128086723664,4.04675945213744,0.0846070619012469,0.0861569780369384,0.0830571457655553
"710","45-64","2024/25",2025,3,2025-01-19,34.6858231165218,398.88696584,"RCGP",3.56064324910599,7,-0.471212595596489,-0.0818147780803652,106,3.54920992206881,3.75292443972969,0.162146210709608,3.43511786673886,4.07073101272052,0.0239042800426481,0.0238369995022172,0.023971560583079
"711","45-64","2024/25",2025,4,2025-01-26,34.7437021317073,284.89835748,"RCGP",3.56228685036587,7,0.00164360125987528,-0.110074108767191,107,3.55087240729501,3.71599616835288,0.163005781765547,3.39650483609241,4.03548750061336,-0.0369282713768055,-0.0386130306464456,-0.035243512107165
"712","45-64","2024/25",2025,5,2025-02-02,41.8511977322353,254.09655766,"RCGP",3.74599670245104,7,0.183709852085176,-0.0952863807504793,108,3.7365069839296,3.62113072553447,0.164193739927999,3.29931099527559,3.94295045579335,-0.0948654428184157,-0.0971938408168214,-0.0925370448200105
"713","45-64","2024/25",2025,6,2025-02-09,30.4305380003721,218.085522336,"RCGP",3.43174398067348,7,-0.314252721777564,-0.0429664228108377,109,3.41872742861484,3.47389589152249,0.164996598838758,3.15050255779852,3.79728922524645,-0.147234834011979,-0.148808437477066,-0.145661230546892
"714","45-64","2024/25",2025,7,2025-02-16,25.285277952,162.247200192,"RCGP",3.24980370704537,7,-0.181940273628112,-0.1041610477735,110,3.23416939779775,3.28197218521633,0.164881167372768,2.9588050971657,3.60513927326695,-0.191923706306163,-0.191697460632823,-0.192149951979504
"715","45-64","2024/25",2025,8,2025-02-23,23.3689382992593,135.20600016,"RCGP",3.17257796090571,7,-0.0772257461396566,-0.191139580515111,111,3.15567777233608,3.05444402233606,0.163792022744056,2.73341165775771,3.37547638691441,-0.22752816288026,-0.225393439407986,-0.229662886352535
"716","45-64","2024/25",2025,10,2025-03-09,9.525877284,57.155263704,"RCGP",2.30516947898982,14,-0.433704240957943,-0.230956753575237,112,2.26445502240988,2.80101339702865,0.16221320204869,2.48307552101322,3.11895127304408,-0.253430625307415,-0.250336136744496,-0.256525113870333
"717","45-64","2024/25",2025,11,2025-03-16,16.4428479258621,63.57901198,"RCGP",2.8298457935034,7,0.524676314513572,0.00458210913865746,113,2.80595385892483,2.53121444553073,0.160953468514128,2.21574564724304,2.84668324381842,-0.269798951497924,-0.267329873770183,-0.272268029225665
"718","45-64","2024/25",2025,12,2025-03-23,10.10503891672,45.931995076,"RCGP",2.36132925766762,7,-0.468516535835774,-0.125848154093382,114,2.32288160974988,2.25370589423936,0.160722219259469,1.9386903444908,2.56872144398792,-0.277508551291362,-0.27705530275223,-0.277961799830495
"719","45-64","2024/25",2025,13,2025-03-30,7.51194216367347,40.89835178,"RCGP",2.08093319906477,7,-0.280396058602852,-0.0747454266416847,115,2.02971835135899,1.97570916617803,0.161705773134802,1.65876585083382,2.29265248152224,-0.277996728061336,-0.27992449365699,-0.276068962465683
"720","45-64","2024/25",2025,14,2025-04-06,9.79959454941177,37.02069052,"RCGP",2.33210453032602,7,0.251171331261252,-0.165913754392458,116,2.29249380169701,1.70264378074822,0.163421702604614,1.38233724364318,2.02295031785327,-0.273065385429803,-0.276428607190635,-0.269702163668971
"721","45-64","2024/25",2025,15,2025-04-13,5.6013914352,18.671304784,"RCGP",1.80851684929862,7,-0.523587681027402,-0.184270802789667,117,1.74071025648875,1.43799031621451,0.164967257084756,1.11465449232839,1.76132614010063,-0.264653464533712,-0.267682751314791,-0.261624177752633
"722","45-64","2024/25",2025,16,2025-04-20,2.2946709,10.09655196,"RCGP",1.02771435369951,7,-0.780802495599115,-0.351072948455088,118,0.873245810147598,1.18338684411573,0.165499679538765,0.859007472219754,1.50776621601171,-0.254603472098779,-0.255647020108635,-0.253559924088923
"723","45-64","2024/25",2025,17,2025-04-27,2.107106496,6.321319488,"RCGP",0.958240984136205,7,-0.0694733695633012,-0.457954515396606,119,0.791682379848531,0.938939934228495,0.164673312092999,0.616180242526217,1.26169962593077,-0.244446909887238,-0.242827229693537,-0.246066590080939
"724","45-64","2024/25",2025,18,2025-05-04,1.3520600016,2.897271432,"RCGP",0.616298533971313,7,-0.341942450164891,-0.397406105109103,120,0.372983238964794,0.703708658554991,0.162839744481824,0.384542759370617,1.02287455773937,-0.235231275673503,-0.2316374831556,-0.238825068191407
"725","45-64","2024/25",2025,19,2025-05-11,1.628218656,4.477601304,"RCGP",0.755285318080484,7,0.138986784109171,-0.0908096785396738,121,0.547091199413765,0.476301857811696,0.160925544806675,0.160887789990613,0.791715925632779,-0.227406800743295,-0.223654969380003,-0.231158632106587
"726","45-64","2024/25",2025,20,2025-05-18,0.715375662222222,3.21919048,"RCGP",0.195053216018232,7,-0.560232102062253,-0.254395922705991,122,-0.2041063366973,0.255517165893877,0.159991813217608,-0.0580667880126344,0.569101119800387,-0.22078469191782,-0.218954578003248,-0.222614805832391
"727","45-64","2024/25",2025,21,2025-05-25,1.01763666,3.73133442,"RCGP",0.417154295909897,7,0.222101079891665,-0.0663814126871388,123,0.111216330856414,0.0409461378136168,0.16063772363033,-0.27390380050183,0.355796076129063,-0.21457102808026,-0.215837012489195,-0.213305043671324
"728","45-64","2024/25",2025,22,2025-06-01,0.87796104,2.34122944,"RCGP",0.320604899332566,7,-0.0965493965773307,-0.144893472915973,124,-0.0222854461416281,-0.166526281076918,0.162602635103138,-0.485227445879067,0.152174883725232,-0.207472418890534,-0.211323645377237,-0.203621192403831
"729","45-64","2024/25",2025,23,2025-06-08,0.241439286,0.965757144,"RCGP",-0.299162000729526,7,-0.619766900062092,-0.164738405582586,125,-1.07458540201433,-0.36438818771528,0.164873294566213,-0.687539845065058,-0.041236530365502,-0.197861906638363,-0.202312399185991,-0.193411414090734
"730","45-64","2024/25",2025,24,2025-06-15,0.717001516,2.151004548,"RCGP",0.196390059690728,7,0.495552060420253,-0.073588078739723,126,-0.202114328554701,-0.548375363081859,0.16623147369091,-0.874189051516044,-0.222561674647674,-0.183987175366579,-0.186649206450985,-0.181325144282172
"731","45-64","2024/25",2025,25,2025-06-22,0.682858586666667,2.04857576,"RCGP",0.167934039953026,7,-0.0284560197377011,-0.0508902864598465,127,-0.244803203814851,-0.712573954396701,0.165889521289657,-1.03771741612443,-0.387430492668973,-0.164198591314842,-0.163528364608386,-0.164868818021298
"732","45-64","2024/25",2025,26,2025-06-29,1.1472024256,2.868006064,"RCGP",0.499078349289853,7,0.331144309336827,0.266080116673126,128,0.220902983595972,-0.849746359884058,0.163909364339063,-1.17100871398862,-0.528484005779495,-0.137172405487358,-0.133291297864193,-0.141053513110522
"733","45-64","2025/26",2025,27,2025-07-06,0,1.331574244,"RCGP",-0.693147180559945,7,-1.1922255298498,-0.296512413416891,129,-2.30258509299405,-0.951851188471969,0.16125613690705,-1.26791321680979,-0.63578916013415,-0.10210482858791,-0.0969045028211659,-0.107305154354655
"734","45-64","2025/26",2025,28,2025-07-13,0.697491270666667,2.092473812,"RCGP",0.180228760645188,7,0.873375941205133,0.00409824023072047,130,-0.226284390255562,-1.01070678834379,0.159413542837837,-1.32315733230595,-0.698256244381632,-0.0588555998718232,-0.0552441154961638,-0.0624670842474825
"735","45-64","2025/26",2025,29,2025-07-20,0.4506866672,1.126716668,"RCGP",-0.0505707479081924,7,-0.23079950855338,-0.183216365732682,131,-0.596589293647786,-1.01873160118813,0.159607376358091,-1.33156205884998,-0.705901143526267,-0.00802481284433343,-0.00840472654403213,-0.00764489914463484
"736","45-64","2025/26",2025,30,2025-07-27,0.117061472,0.819430304,"RCGP",-0.482786629569519,7,-0.432215881661326,0.0701201836634756,132,-1.5275746844522,-0.969685203009581,0.162007676796349,-1.28722024953043,-0.652150156488737,0.0490463981785444,0.0443418093195587,0.0537509870375302
"737","45-64","2025/26",2025,31,2025-08-03,0.153643182,0.614572728,"RCGP",-0.425193669687277,7,0.0575929598822414,-0.201807476777488,133,-1.37182679488915,-0.859332334109616,0.165510808219412,-1.18373351821966,-0.534931149999568,0.110352868899966,0.103486731310762,0.117219006489169
"738","45-64","2025/26",2025,32,2025-08-10,0.652199629714286,1.521799136,"RCGP",0.141672836943317,7,0.566866506630594,0.064081194950503,134,-0.284753525216315,-0.685958693766972,0.16830953891578,-1.0158453900419,-0.356071997492044,0.173373640342643,0.167888128177763,0.178859152507524
"739","45-64","2025/26",2025,33,2025-08-17,0.153643182,0.614572728,"RCGP",-0.425193669687277,7,-0.566866506630594,0.0191976532940804,135,-1.37182679488915,-0.450681152837117,0.168822222317963,-0.781572708580325,-0.11978959709391,0.235277540929855,0.234272681461576,0.236282400398134
"740","45-64","2025/26",2025,34,2025-08-24,1.075502274,2.868006064,"RCGP",0.454574125565468,7,0.879767795252745,0.293255931750915,136,0.161695523492075,-0.157514939541801,0.166470424502907,-0.483796971567499,0.168767092483897,0.293166213295316,0.297775737012826,0.288556689577807
"741","45-64","2025/26",2025,35,2025-08-31,1.56778757142857,4.3898052,"RCGP",0.726479229623604,7,0.271905104058136,0.194935464226762,137,0.511497940567535,0.186815710515756,0.162080021366405,-0.130861131362397,0.504492552393909,0.344330650057557,0.352935840205102,0.335725459910012
"742","45-64","2025/26",2025,36,2025-09-07,2.06529882742857,3.614272948,"RCGP",0.942074973758381,7,0.215595744134777,0.455756214481886,138,0.772558378455568,0.573311377276665,0.157779099364211,0.264064342522812,0.882558412030518,0.386495666760909,0.394925473885209,0.378065859636609
"743","45-64","2025/26",2025,37,2025-09-14,2.34122944,4.68245888,"RCGP",1.04423685990678,7,0.102161886148403,0.196554244780439,139,0.892501781258285,0.991339040848842,0.156170155912569,0.685245535260206,1.29743254643748,0.418027663572177,0.421181192737394,0.414874134406959
"744","45-64","2025/26",2025,38,2025-09-21,2.3178171456,3.863028576,"RCGP",1.03596252336549,7,-0.00827433654129139,0.103161097913963,140,0.882865127166021,1.42942345363548,0.158802205823363,1.11817113022168,1.74067577704927,0.438084412786635,0.432925594961479,0.443243230611791
"745","45-64","2025/26",2025,39,2025-09-28,3.248455848,6.496911696,"RCGP",1.32134398131351,7,0.285381457948021,0.126423002518377,141,1.20849929867554,1.87611456335034,0.164920185426192,1.55287099991501,2.19935812678568,0.446691109714867,0.434699869693323,0.458682349736412
"746","45-64","2025/26",2025,40,2025-10-05,14.0886924536471,21.773433792,"RCGP",2.68024673916614,7,1.35890275785263,0.545336626419786,142,2.65244534130592,2.32084854257396,0.171733858787923,1.98425017934963,2.65744690579829,0.444733979223618,0.431379179434625,0.458088779012611
"747","45-64","2025/26",2025,41,2025-10-12,32.3249292,47.40989616,"RCGP",3.49118826329392,7,0.810941524127779,0.818408579976143,143,3.47892754669974,2.75471916281988,0.17592431801877,2.40990749950309,3.09953082613667,0.433870620245921,0.425657320153462,0.442083920338379
"748","45-64","2025/26",2025,42,2025-10-19,31.2809022154839,41.26416888,"RCGP",3.45886555011667,7,-0.0323227131772512,0.712507189601052,144,3.44619949818169,3.17108335232806,0.175197341758825,2.82769656248076,3.51447014217535,0.416364189508174,0.417789062977664,0.414939316038683
"749","45-64","2025/26",2025,43,2025-10-26,37.8011003333333,43.898052,"RCGP",3.64547862510377,7,0.186613074987103,0.32174396197921,145,3.63498014420872,3.56593901068804,0.169469150561796,3.23377947558692,3.89809854578916,0.394855658359981,0.406082913106158,0.383628403613804
"750","45-64","2025/26",2025,44,2025-11-02,71.1790164927229,79.835923904,"RCGP",4.2721980477679,7,0.626719422664124,0.260336594824658,146,4.26660198526606,3.9380329867719,0.161920638593585,3.62066853512847,4.25539743841532,0.372093976083858,0.386889059541553,0.357298892626163
"751","45-64","2025/26",2025,45,2025-11-09,79.076793121978,86.6986527,"RCGP",4.37672250664947,7,0.104524458881572,0.305952318844266,147,4.37168323974612,4.28868041774695,0.159607729328698,3.9758492682627,4.6015115672312,0.350647430975054,0.35518073313423,0.346114128815877
"752","45-64","2025/26",2025,46,2025-11-16,82.6634086892308,89.55202608,"RCGP",4.42080745167875,7,0.0440849450292848,0.25844294219166,148,4.4159860396709,4.62130081729743,0.171270858561245,4.28560993451739,4.95699170007746,0.332620399550477,0.309760666254687,0.355480132846266
"753","45-64","2025/26",2025,47,2025-11-23,78.869501638,91.322580844,"RCGP",4.37411418411117,7,-0.0466932675675862,0.033972045447757,149,4.36906172271333,4.94069863950132,0.201104423409229,4.54653396961923,5.33486330938341,0.319397822203894,0.260924035101843,0.377871609305944
"754","45-64","2025/26",2025,48,2025-11-30,201.579854784,237.576257424,"RCGP",5.30866293999543,7,0.934548755884262,0.31064681111532,150,5.30668156284767,5.25213381914712,0.246158961096512,4.76966225539795,5.73460538289628,0.311435179645796,0.223128285778722,0.39974207351287
"755","45-64","2025/26",2025,49,2025-12-07,276.143134886667,331.371761864,"RCGP",5.62272835387868,7,0.314065413883248,0.400640300733308,151,5.62128140143418,5.56023854016187,0.300796387312369,4.97067762102963,6.14979945929412,0.308104721014758,0.201015365631678,0.415194076397839
"756","65+","2022/23",2023,1,2023-01-08,95.0109145376087,153.35094978,"RCGP",4.55924052930819,NA,NA,NA,1,4.55504373202591,3.87398322833023,0.296788791490491,3.29227719700887,4.4556892596516,NA,NA,NA
"757","65+","2022/23",2023,2,2023-01-15,29.5662071486512,52.972787808,"RCGP",3.40340185497939,7,-1.1558386743288,NA,2,3.39000859157276,3.10008158732451,0.241806393019143,2.62614105700699,3.57402211764203,-0.773901641005723,-0.666136140001881,-0.881667142009565
"758","65+","2022/23",2023,3,2023-01-22,7.02211935789474,14.8244742,"RCGP",2.01784792776255,7,-1.38555392721684,NA,3,1.96320534375682,2.33498496857131,0.196409002427835,1.95002332381275,2.71994661332987,-0.7650966187532,-0.676117733194236,-0.854075504312164
"759","65+","2022/23",2023,4,2023-01-29,3.81200765142857,8.89468452,"RCGP",1.46140360805516,7,-0.556444319707391,-1.03261230708434,4,1.36405070805731,1.59145955795473,0.166474802363309,1.26516894532264,1.91775017058682,-0.74352541061658,-0.684854378490109,-0.802196442743051
"760","65+","2022/23",2023,5,2023-02-05,2.49675354947368,9.487663488,"RCGP",1.09752955254541,7,-0.363874055509752,-0.768624100811328,5,0.954262030015649,0.885024302101724,0.155200391171196,0.580831535406179,1.18921706879727,-0.706435255853006,-0.684337409916466,-0.728533101789547
"761","65+","2022/23",2023,6,2023-02-12,0.6053326965,4.842661572,"RCGP",0.100146372458814,7,-0.997383180086595,-0.639233851767913,6,-0.349085677555262,0.231635915368642,0.158234679558872,-0.078504056566748,0.541775887304032,-0.653388386733082,-0.659335591972927,-0.647441181493237
"762","65+","2022/23",2023,7,2023-02-19,0.1778936904,3.557873808,"RCGP",-0.388764802156021,7,-0.488911174614835,-0.616722803403727,7,-1.28051664706142,-0.35430874644181,0.166452547913491,-0.680555740352253,-0.0280617525313679,-0.585944661810452,-0.602051683785505,-0.5698376398354
"763","65+","2022/23",2023,8,2023-02-26,0.393007503157895,3.73357128,"RCGP",-0.113160295948445,7,0.275604506207576,-0.403563282831285,8,-0.707230885668051,-0.861555720595597,0.172600663381094,-1.19985302082254,-0.523258420368653,-0.507246974153786,-0.519297280470288,-0.495196667837285
"764","65+","2022/23",2023,9,2023-03-05,0.316513828235294,2.69036754,"RCGP",-0.202711430725692,7,-0.0895511347772468,-0.100952601061502,9,-0.875835616881258,-1.28308711527681,0.173463306493568,-1.6230751960042,-0.943099034549416,-0.421531394681213,-0.423222175181662,-0.419840614180763
"765","65+","2022/23",2023,10,2023-03-12,0.14641456,1.31773104,"RCGP",-0.436314247276455,7,-0.233602816550763,-0.0158498150401447,10,-1.40073995815948,-1.61668337178641,0.169140890292369,-1.94819951675945,-1.28516722681337,-0.3335962565096,-0.325124320755249,-0.342068192263951
"766","65+","2022/23",2023,11,2023-03-19,0.158005712666667,2.844102828,"RCGP",-0.418541665830272,7,0.017772581446183,-0.101793789960609,11,-1.35477355218679,-1.86495497081507,0.161972435593073,-2.18242094457749,-1.54748899705264,-0.248271599028658,-0.234221427818038,-0.262321770239277
"767","65+","2022/23",2023,12,2023-03-26,0.0907770272,1.361655408,"RCGP",-0.526316613305703,7,-0.107774947475431,-0.107868394193337,12,-1.65664992973264,-2.03488721465819,0.15537329932212,-2.33941888132955,-1.73035554798684,-0.169932243843127,-0.156997936752059,-0.182866550934196
"768","65+","2022/23",2023,13,2023-04-02,0,0.856525176,"RCGP",-0.693147180559945,7,-0.166830567254242,-0.0856109777611635,13,-2.30258509299405,-2.13698162676083,0.152285276729946,-2.43546076915152,-1.83850248437013,-0.102094412102633,-0.096041887821972,-0.108146936383294
"769","65+","2022/23",2023,14,2023-04-09,0,0.8235819,"RCGP",-0.693147180559945,7,0,-0.0915351715765578,14,-2.30258509299405,-2.1841094652662,0.15359712653381,-2.48515983327247,-1.88305909725993,-0.0471278385053706,-0.0496990641209445,-0.044556612889797
"770","65+","2022/23",2023,15,2023-04-16,0,0.175697472,"RCGP",-0.693147180559945,7,0,-0.0556101890847473,15,-2.30258509299405,-2.19021330906847,0.157788779476097,-2.49947931684162,-1.88094730129532,-0.00610384380227114,-0.0143194835691536,0.00211179596461153
"771","65+","2022/23",2023,16,2023-04-23,0,0.241584024,"RCGP",-0.693147180559945,7,0,0,16,-2.30258509299405,-2.16899948258146,0.162195139697281,-2.48690195638813,-1.85109700877479,0.0212138264870125,0.0125773604534922,0.0298502925205326
"772","65+","2022/23",2023,17,2023-04-30,0,0.307470576,"RCGP",-0.693147180559945,7,0,0,17,-2.30258509299405,-2.13275663957624,0.164605386525396,-2.45538319716602,-1.81013008198646,0.0362428430052151,0.031518759222108,0.0409669267883221
"773","65+","2022/23",2023,18,2023-05-07,0,0.32943276,"RCGP",-0.693147180559945,7,0,0,18,-2.30258509299405,-2.09141510882092,0.164133699369594,-2.41311715958532,-1.76971305805651,0.0413415307553242,0.0422660375806965,0.0404170239299517
"774","65+","2022/23",2023,19,2023-05-14,0,0.241584024,"RCGP",-0.693147180559945,7,0,0,19,-2.30258509299405,-2.05193003051194,0.161332722622716,-2.36814216685247,-1.73571789417142,0.0394850783089744,0.0449749927328567,0.0339951638850924
"775","65+","2022/23",2023,20,2023-05-21,0,0.087848736,"RCGP",-0.693147180559945,7,0,0,20,-2.30258509299405,-2.0180324366857,0.157793678766843,-2.32730804706872,-1.70875682630269,0.0338975938262402,0.0408341197837498,0.0269610678687306
"776","65+","2022/23",2023,21,2023-05-28,0.0614941152,0.307470576,"RCGP",-0.577153985357224,7,0.115993195202721,0.038664398400907,21,-1.82328657537341,-1.99035053029029,0.155360685114563,-2.29485747311483,-1.68584358746575,0.0276819063954123,0.0324505739538821,0.0229132388369429
"777","65+","2022/23",2023,22,2023-06-04,0.043924368,0.131773104,"RCGP",-0.608945071203444,7,-0.0317910858462195,0.0280673697855005,22,-1.93846733960586,-1.96686301898046,0.155175731480424,-2.27100745268209,-1.66271858527883,0.0234875113098321,0.0238500204327439,0.02312500218692
"778","65+","2022/23",2023,23,2023-06-11,0.153735288,0.307470576,"RCGP",-0.42505276787152,7,0.183892303331924,0.0893648042294751,23,-1.37146372863207,-1.94361172752734,0.157077511515314,-2.25148365009736,-1.63573980495733,0.0232512914531151,0.0195238025847315,0.0269787803214987
"779","65+","2022/23",2023,24,2023-06-18,0.230602932,0.461205864,"RCGP",-0.313885151489123,7,0.111167616382397,0.0877562779560339,24,-1.10683722491101,-1.91557539601212,0.159813523307014,-2.22880990169386,-1.60234089033037,0.028036331515227,0.022673748403494,0.0333989146269598
"780","65+","2022/23",2023,25,2023-06-25,0.032943276,0.131773104,"RCGP",-0.629340284494739,7,-0.315455133005617,-0.00679840443043182,25,-2.01783273797637,-1.87759302820975,0.161859237930684,-2.19483713455389,-1.56034892186561,0.0379823678023705,0.0339727671399785,0.0419919684647629
"781","65+","2023/24",2023,26,2023-07-02,0.029282912,0.087848736,"RCGP",-0.636232184788215,7,-0.0068919002934763,-0.0703931389722318,26,-2.04575215971055,-1.82522450676248,0.162217603118018,-2.1431710088738,-1.50727800465117,0.0523685214472644,0.0516661256800899,0.0530709172144386
"782","65+","2023/24",2023,27,2023-07-09,0.049414914,0.197659656,"RCGP",-0.598901359711979,7,0.0373308250762363,-0.0950054027409522,27,-1.90102818529515,-1.75544812816427,0.160816684194867,-2.0706488291862,-1.44024742714233,0.069776378598216,0.0725221796875921,0.06703057750884
"783","65+","2023/24",2023,28,2023-07-16,0.120792012,0.362376036,"RCGP",-0.476759177463953,7,0.122142182248026,0.050860369010262,28,-1.51053414276985,-1.66711755307268,0.158462075281313,-1.97770322062405,-1.3565318855213,0.0883305750915904,0.0929456085621554,0.0837155416210253
"784","65+","2023/24",2023,29,2023-07-23,0.16471638,0.49414914,"RCGP",-0.408394825542274,7,0.0683643519216789,0.0759457864153137,29,-1.32909629028851,-1.56113158392335,0.15641550801218,-1.86770597962723,-1.25455718821948,0.10598596914932,0.109997240996821,0.10197469730182
"785","65+","2023/24",2023,30,2023-07-30,0.10981092,0.21962184,"RCGP",-0.494606337077661,7,-0.0862115115353866,0.0347650075447727,30,-1.56154853480345,-1.4403055223324,0.155740761034554,-1.74555741396012,-1.13505363070467,0.120826061590957,0.122148565667104,0.11950355751481
"786","65+","2023/24",2023,31,2023-08-06,0.060396006,0.120792012,"RCGP",-0.579111591596788,7,-0.0845052545191273,-0.0341174713776117,31,-1.83010948410912,-1.30896857391247,0.156725045878488,-1.61614966383431,-1.00178748399064,0.131336948419926,0.129407750125816,0.133266146714036
"787","65+","2023/24",2023,32,2023-08-13,0.197659656,0.790638624,"RCGP",-0.360023893988611,7,0.219087697608177,0.0161236438512211,32,-1.21180453912277,-1.17234386296696,0.15875275900018,-1.48349927060731,-0.861188455326605,0.136624710945516,0.132650393227,0.140599028664031
"788","65+","2023/24",2023,33,2023-08-20,0.175697472,0.702789888,"RCGP",-0.39200982973632,7,-0.0319859357477091,0.034198835780447,33,-1.28845113038144,-1.03579259069009,0.160713216284327,-1.35079049460737,-0.720794686772806,0.13655127227687,0.132708775999941,0.140393768553798
"789","65+","2023/24",2023,34,2023-08-27,0.1142033568,0.285508392,"RCGP",-0.487429205669607,7,-0.0954193759332874,0.0305607953090603,34,-1.54082944975608,-0.904019079983332,0.161623148138376,-1.22080045033455,-0.587237709632115,0.131773510706755,0.129990044272819,0.133556977140691
"790","65+","2023/24",2023,35,2023-09-03,0.263546208,0.395319312,"RCGP",-0.269781634871226,7,0.217647570798381,0.0300807530391281,35,-1.01184887041771,-0.780337394988711,0.161090709330771,-1.09607518527702,-0.4645996047004,0.12368168499462,0.124725265057526,0.122638104931715
"791","65+","2023/24",2023,36,2023-09-10,0.7708726584,1.284787764,"RCGP",0.239703797101409,7,0.509485431972636,0.21057120894591,36,-0.138259514425479,-0.666092674543539,0.159454285405147,-0.978623073937627,-0.353562275149452,0.114244720445172,0.117452111339396,0.111037329550949
"792","65+","2023/24",2023,37,2023-09-17,0.49414914,0.98829828,"RCGP",-0.00586804333902559,7,-0.245571840440435,0.160520387443527,37,-0.52062491369308,-0.560312316057306,0.157591346048404,-0.869191354312179,-0.251433277802434,0.105780358486233,0.109431719625448,0.102128997347018
"793","65+","2023/24",2023,38,2023-09-24,1.383617592,2.075426388,"RCGP",0.633194178906189,7,0.639062222245215,0.300991937925805,38,0.394483424206567,-0.459635854786689,0.156474785244393,-0.766326433865699,-0.152945275707679,0.100676461270617,0.10286492044648,0.0984880020947544
