y,lb_50,ub_50,lb_95,ub_95,prop,time,pathogen,Year,Week,date,season,days_from_start,day_of_year,plot_label,peak_time,day_shifted,Influenza A not subtyped,Influenza A H1N1pdm09,Influenza A H3N2,Influenza B,Percentage testing positive for overall influenza,total_cases,H1_prop,H3_prop,H1_adj,H3_adj,Season,total,gr,gr_smooth
0.5572402369276039,0.4917336179010656,0.6245603294710054,0.36958443351917575,0.7428497738911906,1,283,total,2016,49,2016-12-05,2016/17,154,340,Pre-pandemic,340,0,24,0,162,3,10.2,189,0,1,0,186,2016/17,189,0.7984489400850833,0.3877249103379721
0.4481509876395138,0.3903188795484154,0.5128499687509283,0.27428413817321334,0.6207520952761986,1,284,total,2016,50,2016-12-12,2016/17,161,347,Pre-pandemic,340,7,31,0,200,6,11.9,237,0,1,0,231,2016/17,237,0.22620601740694793,0.4094172607671892
0.48436349684804325,0.43214477420864905,0.5356576761992229,0.3268827525141876,0.6376551954483334,1,285,total,2016,51,2016-12-19,2016/17,168,354,Pre-pandemic,340,14,50,1,368,4,19.7,423,0.002710027100271,0.997289972899729,1,418,2016/17,423,0.5791265646546621,0.5596815778043472
0.4013436606130556,0.3549053275241696,0.4443348452029434,0.2665425976941757,0.5434625666875157,1,286,total,2016,52,2016-12-26,2016/17,175,361,Pre-pandemic,340,21,75,0,524,7,26.3,606,0,1,0,599,2016/17,606,0.35943643123121755,0.4908044883444777
0.2935052014043644,0.25250891538698905,0.3348933122720401,0.17044152425362386,0.42008040073063785,1,287,total,2017,1,2017-01-02,2016/17,182,367,Pre-pandemic,340,27,103,0,749,12,28.9,864,0,1,0,852,2016/17,864,0.3546435138901143,0.37985313179573543
-0.015976046038342684,-0.05681302707694669,0.025021757748901807,-0.14079499097472115,0.10106442818012872,0.405,288,total,2017,2,2017-01-09,2016/17,189,374,Pre-pandemic,340,34,75,3,733,3,27.6,814,0.00407608695652173,0.9959239130434784,3,808,2016/17,814,-0.05960529426742156,0.30840030387714307
-0.11801317574659231,-0.15724328977507862,-0.07597987003289042,-0.24088423772478673,0.003476194543860637,0.03,289,total,2017,3,2017-01-16,2016/17,196,381,Pre-pandemic,340,41,79,2,620,12,25.5,713,0.00321543408360128,0.9967845659163987,2,699,2016/17,713,-0.13246154554567405,0.13050327632705905
-0.06532691478896924,-0.10517357307677822,-0.024528294829863073,-0.18591390519116788,0.05695060455268271,0.14466666666666667,290,total,2017,4,2017-01-23,2016/17,203,388,Pre-pandemic,340,48,71,2,593,5,26.3,671,0.00336134453781512,0.9966386554621848,2,664,2016/17,671,-0.06070350587006428,0.025468292051738596
-0.05055495653989306,-0.09239647737312007,-0.010886574838094853,-0.16838778939035776,0.06605648389908686,0.19366666666666665,291,total,2017,5,2017-01-30,2016/17,210,395,Pre-pandemic,340,55,55,3,609,11,25.3,678,0.00490196078431372,0.9950980392156864,3,664,2016/17,678,0.010376612525602888,-0.060598433289389256
-0.22205019800171488,-0.2640090398164492,-0.17708201130724666,-0.3531195311476162,-0.09535277213737098,0,292,total,2017,6,2017-02-06,2016/17,217,402,Pre-pandemic,340,62,32,1,444,12,20.9,489,0.00224719101123595,0.997752808988764,1,476,2016/17,489,-0.32672780214448494,-0.12737906025865509
-0.17997619692226063,-0.22812508731152392,-0.13453080401802042,-0.32150705972054316,-0.04591571235949245,0.005,293,total,2017,7,2017-02-13,2016/17,224,409,Pre-pandemic,340,69,34,1,401,16,21,452,0.00248756218905472,0.9975124378109452,1,435,2016/17,452,-0.07866357324475207,-0.11392956718342459
-0.3531127107551293,-0.4027681489130921,-0.30379590529408684,-0.5009384501453297,-0.20785209233542204,0,294,total,2017,8,2017-02-20,2016/17,231,416,Pre-pandemic,340,76,17,3,281,15,15.4,316,0.01056338028169014,0.98943661971831,3,298,2016/17,316,-0.3578447750789873,-0.18821488448565535
-0.49984105289927294,-0.5564129230751753,-0.4435136047314847,-0.6652450384810127,-0.33652198139120976,0,295,total,2017,9,2017-02-27,2016/17,238,423,Pre-pandemic,340,83,12,0,148,15,10.4,175,0,1,0,160,2016/17,175,-0.590701379929766,-0.3384843825994976
-0.47818071491910175,-0.5409799557983057,-0.4207030389155544,-0.6591948341185131,-0.3048170904176075,0,296,total,2017,10,2017-03-06,2016/17,245,430,Pre-pandemic,340,90,13,1,86,16,7.7,116,0.01149425287356321,0.9885057471264368,1,99,2016/17,116,-0.41090535058796035,-0.35952876971036646
-0.4168473777086188,-0.4824885417002376,-0.3544311091586263,-0.6084738605868827,-0.23655061322863305,0,297,total,2017,11,2017-03-13,2016/17,252,437,Pre-pandemic,340,97,15,0,44,12,5,71,0,1,0,59,2016/17,71,-0.49036455189465067,-0.46245401437284106
-0.29075139168135467,-0.3575187461205269,-0.21890065166510442,-0.4865296752245372,-0.09178690705263667,0.0023333333333333335,298,total,2017,12,2017-03-20,2016/17,259,444,Pre-pandemic,340,104,6,1,27,17,3.9,51,0.03571428571428571,0.9642857142857144,1,33,2016/17,51,-0.3303028395995363,-0.45556853050297835
-0.15093944623996935,-0.2204220613763196,-0.08077459414245802,-0.3586033713500076,0.05694710757881522,0.07666666666666666,299,total,2017,13,2017-03-27,2016/17,266,451,Pre-pandemic,340,111,5,1,17,22,4.6,45,0.05555555555555555,0.9444444444444444,1,22,2016/17,45,-0.12490225070102608,-0.33911874819579335
-0.06666262837072057,-0.14123207183931474,0.004005312506214609,-0.2758795968364643,0.14178221941316962,0.2613333333333333,300,total,2017,14,2017-04-03,2016/17,273,458,Pre-pandemic,340,118,2,2,25,35,3.8,64,0.07407407407407407,0.925925925925926,2,27,2016/17,64,0.3515621174179916,-0.14850188119430535
-0.08736471566966819,-0.15856153860338884,-0.011720587251241699,-0.3077997040716504,0.13712222251205022,0.22133333333333333,301,total,2017,15,2017-04-10,2016/17,280,465,Pre-pandemic,340,125,4,0,11,11,2.1,26,0,1,0,15,2016/17,26,-0.8985090495979765,-0.25053800562013684
0.014341176089416985,-0.060571646416564096,0.08906054704553812,-0.20315009786280522,0.23234144445526086,0.547,302,total,2017,16,2017-04-17,2016/17,287,472,Pre-pandemic,340,132,10,1,13,28,5,52,0.07142857142857142,0.9285714285714286,2,22,2016/17,52,0.6912296344306735,0.0048451128874156535
0.006998871143071295,-0.06950273021259701,0.07758085128070791,-0.21091565627654943,0.22748622043947658,0.5233333333333333,303,total,2017,17,2017-04-24,2016/17,294,479,Pre-pandemic,340,139,7,0,9,24,3.7,40,0,1,0,16,2016/17,40,-0.2617886144467977,-0.029376478049027294
0.0058619252629836804,-0.07160837166537515,0.08519408170499698,-0.2157087892026608,0.2241249427689614,0.5186666666666667,304,total,2017,18,2017-05-01,2016/17,301,486,Pre-pandemic,340,146,9,0,6,21,3.5,36,0,1,0,15,2016/17,36,-0.10508346897368827,-0.14353787464694723
-0.0021353372593586606,-0.07793549660517751,0.07763704002345773,-0.22074797123275997,0.21667433141056947,0.49166666666666664,305,total,2017,19,2017-05-08,2016/17,308,493,Pre-pandemic,340,153,6,0,9,37,4.8,52,0,1,0,15,2016/17,52,0.366872083420486,0.1728074086076684
-0.11818349614841939,-0.1938625412338788,-0.04109840678128951,-0.35088896001903175,0.11269468574143587,0.146,306,total,2017,20,2017-05-15,2016/17,315,500,Pre-pandemic,340,160,4,1,6,30,3.6,41,0.14285714285714285,0.8571428571428571,2,9,2016/17,41,-0.23715682725713227,-0.05928920681428305
-0.2216181068515335,-0.29990018448356937,-0.14203349518919262,-0.4541239238679834,0.008239396290049402,0.03,307,total,2017,21,2017-05-22,2016/17,322,507,Pre-pandemic,340,167,3,2,3,25,2.9,33,0.4,0.6,3,5,2016/17,33,-0.21647483911917167,-0.047960762982376545
-0.2620466728579307,-0.34163947135908046,-0.17768470305527606,-0.4972212384118887,-0.028392677068909834,0.014666666666666666,308,total,2017,22,2017-05-29,2016/17,329,514,Pre-pandemic,340,174,4,0,2,11,1.9,17,0,1,0,6,2016/17,17,-0.660454818874403,-0.18680360045755523
-0.1940982993171121,-0.2707854348578257,-0.11369951494408526,-0.4442110783867041,0.04236616867203623,0.05333333333333334,309,total,2017,23,2017-06-05,2016/17,336,521,Pre-pandemic,340,181,2,1,4,11,1.9,18,0.2,0.8,1,6,2016/17,18,0.056833474763165796,-0.2643132526218853
-0.12960229872981444,-0.21334190517080875,-0.04350666718058249,-0.36153634711717614,0.11303296492159408,0.15866666666666668,310,total,2017,24,2017-06-12,2016/17,343,528,Pre-pandemic,340,188,1,0,3,10,1.6,14,0,1,0,4,2016/17,14,-0.2497371408876576,-0.2674583310295166
-0.06673020504708926,-0.15226051861864132,0.01995780918931178,-0.32400659453341657,0.18040666813639766,0.29933333333333334,311,total,2017,25,2017-06-19,2016/17,350,535,Pre-pandemic,340,195,5,0,7,6,1.9,18,0,1,0,12,2016/17,18,0.2497371408876576,-0.1509053360278093
-0.04256961236995238,-0.13160233704912871,0.0380466462561464,-0.29951994746798277,0.20581710860620264,0.3566666666666667,312,total,2017,26,2017-06-26,2016/17,357,542,Pre-pandemic,340,202,3,1,5,3,1.3,12,0.16666666666666666,0.8333333333333334,1,7,2016/17,12,-0.40270648566908473,-0.08646825272647973
-0.022261611516457558,-0.11036768436128952,0.06583638993169882,-0.28931774889391987,0.22744243864812494,0.43266666666666664,313,total,2017,27,2017-07-03,2017/18,0,184,Pre-pandemic,352,-168,10,1,5,2,1.7,18,0.16666666666666666,0.8333333333333334,3,13,2017/18,18,0.40270648566908473,0
-0.05233721414215742,-0.14141777029571423,0.031346130977811804,-0.3060829696566489,0.19631741676630252,0.33666666666666667,314,total,2017,28,2017-07-10,2017/18,7,191,Pre-pandemic,352,-161,1,2,8,6,1.2,17,0.2,0.8,2,9,2017/18,17,-0.05683347476316587,0.04822591653112292
-0.07937787513801142,-0.16522885384141117,0.010281102597403224,-0.3218241546721198,0.18076423044068657,0.273,315,total,2017,29,2017-07-17,2017/18,14,198,Pre-pandemic,352,-154,2,2,4,3,0.8,11,0.3333333333333333,0.6666666666666666,3,5,2017/18,11,-0.43213335519032586,-0.12224170748837293
-0.05652271012113519,-0.1474782656410869,0.03283848067516748,-0.3158226741921137,0.1976733394493995,0.338,316,total,2017,30,2017-07-24,2017/18,21,205,Pre-pandemic,352,-147,8,0,0,1,0.7,9,0,0,0,0,2017/18,9,-0.19867069479548416,-0.07123275976997279
-0.013652144977554181,-0.10584766413055124,0.07126671428347608,-0.27926819942621806,0.2369749114604038,0.457,317,total,2017,31,2017-07-31,2017/18,28,212,Pre-pandemic,352,-140,3,2,5,5,1.3,15,0.2857142857142857,0.7142857142857143,3,7,2017/18,15,0.5064203302980743,-0.04530429861272539
0.004049966204784816,-0.08351365147775835,0.098965007959667,-0.24258119043560017,0.25876880345047276,0.5143333333333333,318,total,2017,32,2017-08-07,2017/18,35,219,Pre-pandemic,352,-133,2,1,4,4,1,11,0.2,0.8,1,6,2017/18,11,-0.3077496355025902,-0.1080333387975815
0.048396814685462974,-0.03591370959786866,0.13358240097547203,-0.2046529663939024,0.3016281028892342,0.6583333333333333,319,total,2017,33,2017-08-14,2017/18,42,226,Pre-pandemic,352,-126,3,3,5,3,1.3,14,0.375,0.625,4,7,2017/18,14,0.23922968906583406,0.059807422266458486
0.11014144612286025,0.02619800434829367,0.19354225405483494,-0.14170379847782172,0.3624052168985119,0.8113333333333334,320,total,2017,34,2017-08-21,2017/18,49,233,Pre-pandemic,352,-119,4,1,2,2,0.9,9,0.3333333333333333,0.6666666666666666,2,5,2017/18,9,-0.4379003838613182,-1.3877787807814457e-17
0.20787966616731723,0.12164353751294055,0.29427717742830894,-0.03958861452815359,0.44512577491122196,0.9473333333333334,321,total,2017,35,2017-08-28,2017/18,56,240,Pre-pandemic,352,-112,2,2,5,2,1.1,11,0.2857142857142857,0.7142857142857143,3,6,2017/18,11,0.1986706947954842,-0.07693740887564754
0.2695642741548052,0.18200144621437697,0.34868253158818696,0.026032119404169576,0.5108927949257956,0.986,322,total,2017,36,2017-09-04,2017/18,63,247,Pre-pandemic,352,-105,3,3,14,7,2.4,27,0.17647058823529413,0.8235294117647058,4,16,2017/18,27,0.8925886195673669,0.22314715489184173
0.20205965547344018,0.12094565270126545,0.28883536966812706,-0.030974184823543808,0.4523520900006579,0.9543333333333334,323,total,2017,37,2017-09-11,2017/18,70,254,Pre-pandemic,352,-98,9,8,16,6,2.8,39,0.3333333333333333,0.6666666666666666,11,22,2017/18,39,0.36658873910566486,0.25498691740179946
0.06308935495094037,-0.01528029645443707,0.15232680459148118,-0.17233611628115098,0.29783939172652163,0.707,324,total,2017,38,2017-09-18,2017/18,77,261,Pre-pandemic,352,-91,5,3,8,14,2,30,0.2727272727272727,0.7272727272727273,4,12,2017/18,30,-0.26159729523649,0.2990626895580065
0.003230890898518135,-0.0797957020285438,0.08479213390974338,-0.23860071541991018,0.22492007635065733,0.5123333333333333,325,total,2017,39,2017-09-25,2017/18,84,268,Pre-pandemic,352,-84,6,3,13,1,1.4,23,0.1875,0.8125,4,18,2017/18,23,-0.26469255422708216,0.18322187730236492
0.0072758495118638855,-0.0728474978474335,0.08973588509849173,-0.21748162101413274,0.2393291228475658,0.5266666666666666,326,total,2017,40,2017-10-02,2017/18,91,275,Pre-pandemic,352,-77,9,6,9,4,1.6,28,0.4,0.6,10,14,2017/18,28,0.19593695881195222,0.009058962113511239
-0.009188460562431722,-0.08844494808195258,0.0744703266874035,-0.24141987926497058,0.2217115748988261,0.475,327,total,2017,41,2017-10-09,2017/18,98,282,Pre-pandemic,352,-70,4,6,13,14,1.9,37,0.3157894736842105,0.6842105263157895,7,16,2017/18,37,0.27784739327368946,-0.013126374344482633
-0.06609953223655096,-0.1515452316902136,0.010398955864561521,-0.3013814535315091,0.15683700989537244,0.284,328,total,2017,42,2017-10-16,2017/18,105,289,Pre-pandemic,352,-63,12,2,12,6,1.7,32,0.14285714285714285,0.8571428571428571,4,22,2017/18,32,-0.1447609394774193,0.01608271459528507
-0.08998140660167353,-0.16624235807595733,-0.006319949949610604,-0.31509272885477074,0.15401043737406533,0.23333333333333334,329,total,2017,43,2017-10-23,2017/18,112,296,Pre-pandemic,352,-56,8,2,5,9,1.3,24,0.2857142857142857,0.7142857142857143,4,11,2017/18,24,-0.2866441896393609,0.010594805742215357
0.003266311576331171,-0.08136010455588683,0.0841553317810737,-0.23201983075124946,0.23427010227727793,0.511,330,total,2017,44,2017-10-30,2017/18,119,303,Pre-pandemic,352,-49,8,1,6,4,1,19,0.14285714285714285,0.8571428571428571,2,13,2017/18,19,-0.23252350544402517,-0.09652031032177896
0.18352726726658908,0.10315194978253273,0.26301607615126676,-0.040031095462115744,0.41500917267402176,0.9393333333333334,331,total,2017,45,2017-11-06,2017/18,126,310,Pre-pandemic,352,-42,12,3,4,5,1.1,24,0.42857142857142855,0.5714285714285714,8,11,2017/18,24,0.23252350544402509,-0.10785128227919506
0.35864855685589037,0.2826516561608613,0.4326906840808439,0.12903265717595916,0.5896035183297349,0.999,332,total,2017,46,2017-11-13,2017/18,133,317,Pre-pandemic,352,-35,14,9,14,7,1.8,44,0.391304347826087,0.6086956521739131,14,23,2017/18,44,0.6042479419561909,0.07940093807920748
0.43718605496260676,0.36771008667429805,0.5088855625658698,0.22286743779407264,0.6534802618484884,1,333,total,2017,47,2017-11-20,2017/18,140,324,Pre-pandemic,352,-28,22,20,25,19,3.4,86,0.4444444444444444,0.5555555555555556,30,37,2017/18,86,0.6690496289808847,0.3183243927342689
0.4205631382263504,0.3515389103680535,0.4841892101059906,0.21945911046138164,0.6188630938389649,1,334,total,2017,48,2017-11-27,2017/18,147,331,Pre-pandemic,352,-21,24,19,33,9,3.3,85,0.36538461538461536,0.6346153846153846,28,48,2017/18,85,-0.011682375854356681,0.37353467513168603
0.5391687123443916,0.4775561418597791,0.599880060060743,0.3588903245283712,0.7155219486785314,1,335,total,2017,49,2017-12-04,2017/18,154,338,Pre-pandemic,352,-14,50,32,59,58,7.4,199,0.3516483516483517,0.6483516483516484,50,91,2017/18,199,0.8499801754908223,0.5278988426433853
0.5398466956608723,0.4784528588578538,0.5956924255985738,0.37732629958903696,0.7113375398108119,1,336,total,2017,50,2017-12-11,2017/18,161,345,Pre-pandemic,352,-7,63,31,79,91,9.8,264,0.2818181818181818,0.7181818181818181,49,124,2017/18,264,0.28252060823293607,0.4474670092125716
0.6912445003517877,0.641186627925306,0.7435911048214052,0.5514984574536638,0.8369372013026045,1,337,total,2017,51,2017-12-18,2017/18,168,352,Pre-pandemic,352,0,85,32,246,284,19.9,647,0.11510791366906475,0.8848920863309353,42,321,2017/18,647,0.8961730227601337,0.5042478576573838
0.44725014315922085,0.40590139912222467,0.48906545987425853,0.3249657008890292,0.5686654941742654,1,338,total,2017,52,2017-12-25,2017/18,175,359,Pre-pandemic,352,7,151,66,248,470,25.7,935,0.21019108280254775,0.7898089171974523,98,367,2017/18,935,0.3681526333781807,0.5992066099655182
0.3190238745660334,0.2826601960409423,0.35497232892732233,0.20902635261266633,0.4212049093324734,1,339,total,2018,1,2018-01-01,2017/18,182,366,Pre-pandemic,352,14,178,83,358,694,25.6,1313,0.18820861678004536,0.8117913832199547,117,502,2017/18,1313,0.33949255742355816,0.4715847054487021
0.11060369404599779,0.07690145116664548,0.14251286353781412,0.01429910733551485,0.20484001158961274,0.9886666666666667,340,total,2018,2,2018-01-08,2017/18,189,373,Pre-pandemic,352,21,169,70,381,846,25.4,1466,0.1552106430155211,0.844789356984479,96,524,2017/18,1466,0.1102150600792595,0.42850831841028303
-0.06465426788113149,-0.09738709225810549,-0.029640184192923247,-0.1609855467964819,0.0364834580858597,0.106,341,total,2018,3,2018-01-15,2017/18,196,380,Pre-pandemic,352,28,145,61,353,797,24.1,1356,0.1473429951690821,0.8526570048309179,82,477,2017/18,1356,-0.0779928808503192,0.18496684250766982
-0.09964878173068481,-0.1336345353225996,-0.06510752075829451,-0.20459253413156622,0.004514250812340367,0.03133333333333333,342,total,2018,4,2018-01-22,2017/18,203,387,Pre-pandemic,352,35,132,66,342,703,24.5,1243,0.16176470588235295,0.8382352941176471,87,453,2017/18,1243,-0.08700467329622992,0.07117751583906713
-0.1376994511625993,-0.17273528624017342,-0.10397168505418164,-0.23783425707756203,-0.03535471439474925,0.005,343,total,2018,5,2018-01-29,2017/18,210,394,Pre-pandemic,352,42,179,34,264,610,23.1,1087,0.11409395973154364,0.8859060402684564,54,423,2017/18,1087,-0.1340946595877151,-0.047219288413751184
-0.10636380738832862,-0.14204645973357466,-0.06967311900987871,-0.21379166131198243,0.007277874225195448,0.03166666666666667,344,total,2018,6,2018-02-05,2017/18,217,401,Pre-pandemic,352,49,174,43,248,464,22.1,929,0.147766323024055,0.852233676975945,69,396,2017/18,929,-0.15705250356268777,-0.114036179324238
0.1120943401988459,0.07459721841591427,0.14984198005040028,0.007508873906548755,0.22146052675085348,0.9823333333333333,345,total,2018,7,2018-02-12,2017/18,224,408,Pre-pandemic,352,56,182,50,330,558,25.9,1120,0.13157894736842105,0.868421052631579,74,488,2017/18,1120,0.18695687037042683,-0.047798741519051495
-0.03356541721022799,-0.06942880248028338,0.004390200974926373,-0.1405405533925086,0.07714436057039695,0.2743333333333333,346,total,2018,8,2018-02-19,2017/18,231,415,Pre-pandemic,352,63,191,61,313,486,25.6,1051,0.16310160427807488,0.8368983957219251,92,473,2017/18,1051,-0.06358073218838511,-0.0419427562420903
-0.10049428190895959,-0.13909341974729772,-0.0630195596596812,-0.21342888829735074,0.0104572663328125,0.04,347,total,2018,9,2018-02-26,2017/18,238,422,Pre-pandemic,352,70,176,59,320,381,23.3,936,0.15567282321899736,0.8443271767810027,86,469,2017/18,936,-0.1158702054516096,-0.03738664270806391
-0.11271657121146328,-0.15323205608054247,-0.07487249932792084,-0.22594386074161532,-0.0016811612985118101,0.023,348,total,2018,10,2018-03-05,2017/18,245,429,Pre-pandemic,352,77,151,47,320,354,22.1,872,0.12806539509536785,0.8719346049046321,66,452,2017/18,872,-0.07081821214475907,-0.01582806985358174
-0.2541506850113171,-0.29724235220028006,-0.21039442974981037,-0.3701523178904775,-0.13482088000977446,0,349,total,2018,11,2018-03-12,2017/18,252,436,Pre-pandemic,352,84,114,50,258,221,18.7,643,0.16233766233766234,0.8376623376623377,69,353,2017/18,643,-0.3046038630921224,-0.13871825321921905
-0.19266160355083972,-0.2353096849295233,-0.148484438001806,-0.32055962036478863,-0.059194424774689156,0.0023333333333333335,350,total,2018,12,2018-03-19,2017/18,259,443,Pre-pandemic,352,91,89,43,251,142,15.9,525,0.14625850340136054,0.8537414965986394,56,327,2017/18,525,-0.20271151249700387,-0.17350094829637375
-0.1104532114214054,-0.15639170714353012,-0.06787537321350512,-0.2429741622699921,0.02389224205131688,0.04766666666666667,351,total,2018,13,2018-03-26,2017/18,266,450,Pre-pandemic,352,98,116,29,235,116,16.5,496,0.10984848484848483,0.8901515151515151,42,338,2017/18,496,-0.0568112013368104,-0.15873619726767393
-0.253546765214661,-0.30181845725331735,-0.2062727517775067,-0.3966006946748501,-0.11171448293482181,0,352,total,2018,14,2018-04-02,2017/18,273,457,Pre-pandemic,352,105,95,37,196,68,15.1,396,0.15879828326180256,0.8412017167381974,52,276,2017/18,396,-0.2251108146791322,-0.1973093479012672
