"","Source","Year","Week","Season","date","cases_total","gr","gr_smooth","date_int","log_y","fitted_log","fitted_se","lower","upper","r_week","lower_r","upper_r"
"1174","UKHSA",2018,29,"2018/19",2018-07-16,2,-0.955511445027436,-0.407925143874038,719,0.741937344729377,1.78649638465815,0.197642844441117,1.39911640955356,2.17387635976274,-0.00607026276337486,-0.00590813757205311,-0.0062323879546966
"1175","UKHSA",2018,30,"2018/19",2018-07-23,3,0.336472236621213,-0.254046684015632,720,1.1314021114911,1.79374368932299,0.200248716682814,1.40125620462468,2.18623117402131,0.00724730466484003,0.00213979507111506,0.0123548142585652
"1176","UKHSA",2018,31,"2018/19",2018-07-30,6,0.619039208406223,7.40148683083438e-17,721,1.80828877117927,1.81341777631034,0.204564310536681,1.41247172765844,2.21436382496223,0.0196740869873477,0.0112155230337669,0.0281326509409281
"1177","UKHSA",2018,32,"2018/19",2018-08-06,6,0,0.318503815009145,722,1.80828877117927,1.84462786051448,0.209334627458091,1.43433199069662,2.25492373033234,0.0312100842041412,0.0218602630381783,0.0405599053701042
"1178","UKHSA",2018,33,"2018/19",2018-08-13,6,0,0.206346402802074,723,1.80828877117927,1.8864831568297,0.213283531970502,1.46844743416752,2.30451887949189,0.0418552963152252,0.0341154434708992,0.0495951491595514
"1179","UKHSA",2018,34,"2018/19",2018-08-20,5,-0.167054084663166,-0.055684694887722,724,1.62924053973028,1.93809289623874,0.2153282351103,1.51604955542255,2.36013623705493,0.0516097394090347,0.0476021212550308,0.0556173575630381
"1180","UKHSA",2018,35,"2018/19",2018-08-27,15,1.03609193168678,0.289679282341203,725,2.71469474382088,1.99868090612886,0.214998740519902,1.57728337470986,2.42007843754787,0.060588009890125,0.0612338192873059,0.0599422004929444
"1181","UKHSA",2018,36,"2018/19",2018-09-03,28,0.609064063349404,0.492700636791005,726,3.3357695763397,2.06786009671376,0.213065748386747,1.65025122987574,2.48546896355179,0.0691791905848989,0.0729678551658821,0.0653905260039158
"1182","UKHSA",2018,37,"2018/19",2018-09-10,16,-0.54654370636807,0.366204096222703,727,2.77881927199042,2.14532587641839,0.210759403835133,1.73223744490153,2.55841430793525,0.0774657797046236,0.081986215025788,0.0729453443834589
"1183","UKHSA",2018,38,"2018/19",2018-09-17,8,-0.663294217410264,-0.20025795347631,728,2.09186406167839,2.23077365366769,0.209384244857425,1.82038053374714,2.64116677358825,0.0854477772493065,0.0881430888456127,0.0827524656530003
"1184","UKHSA",2018,39,"2018/19",2018-09-24,7,-0.125163142954006,-0.445000355577447,729,1.96009478404727,2.32389883688664,0.210079512018675,1.91214299333004,2.73565468044324,0.093125183218945,0.0917624595828961,0.0944879068549942
"1185","UKHSA",2018,40,"2018/19",2018-10-01,12,0.510825623765991,-0.0925439121994264,730,2.4932054526027,2.42439683450017,0.213574091321282,2.00579161551046,2.84300205348989,0.100497997613534,0.0936486221804231,0.107347373046645
"1186","UKHSA",2018,41,"2018/19",2018-10-08,14,0.148420005118273,0.178027495310086,732,2.64617479738412,2.64629290661085,0.228944838492775,2.19756102316501,3.09502479005668,0.110948036055337,0.0958847038272743,0.126011368283399
"1187","UKHSA",2018,42,"2018/19",2018-10-15,10,-0.322773392263051,0.112157412207071,734,2.31253542384721,2.89402513739936,0.250299360635197,2.40343839055437,3.38461188424434,0.123866115394256,0.102938683694682,0.144793547093829
"1188","UKHSA",2018,43,"2018/19",2018-10-22,19,0.619039208406223,0.148228607087148,736,2.94968833505258,3.16515679426535,0.268087897806219,2.63970451456516,3.69060907396554,0.135565828432996,0.118133062005395,0.152998594860598
"1189","UKHSA",2018,44,"2018/19",2018-10-29,35,0.599118230911669,0.29846134901828,738,3.55820113047182,3.45723666411837,0.27352284542361,2.92113188708809,3.99334144114864,0.146039934926509,0.140713686261466,0.151366183591552
"1190","UKHSA",2018,45,"2018/19",2018-11-05,61,0.549504478331102,0.589220639216332,740,4.11251186617755,3.76686190372689,0.265848930473474,3.24579799999888,4.2879258074549,0.15481261980426,0.162333056455393,0.147292183153127
"1191","UKHSA",2018,46,"2018/19",2018-11-12,57,-0.0672522270091678,0.360456827411201,742,4.04480411666196,4.08910495367138,0.254663976516867,3.58996355969832,4.58824634764444,0.161121524972245,0.17208277984972,0.15016027009477
"1192","UKHSA",2018,47,"2018/19",2018-11-19,82,0.36101334553733,0.281088532286422,744,4.40793801645838,4.41890111160284,0.24994612152875,3.92900671340649,4.90879550979919,0.16489807896573,0.169521576854084,0.160274581077375
"1193","UKHSA",2018,48,"2018/19",2018-11-26,101,0.207260505141207,0.16700720788979,746,4.61611012602643,4.75118567517227,0.256060315272061,4.24930745723903,5.25306389310551,0.166142281784719,0.160150371916274,0.172134191653163
"1194","UKHSA",2018,49,"2018/19",2018-12-03,132,0.266523846944435,0.278265899207657,748,4.88355921152828,5.08089394203069,0.268830583720173,4.55398599793915,5.60780188612223,0.164854133429206,0.152339270350057,0.177368996508356
"1195","UKHSA",2018,50,"2018/19",2018-12-10,163,0.210230344911031,0.228004898998891,750,5.09436350962697,5.40296120982909,0.27875391558906,4.85660353527453,5.94931888438364,0.161033633899199,0.15130876866769,0.170758499130709
"1196","UKHSA",2018,51,"2018/19",2018-12-17,303,0.618568620162245,0.365107604005904,752,5.71406278406376,5.71217422931194,0.277099111863942,5.16905997005862,6.25528848856527,0.15460650974143,0.156228217392045,0.152984802090814
"1197","UKHSA",2018,52,"2018/19",2018-12-24,457,0.410395274216023,0.413064746429766,754,6.1249021853377,6.00121980852857,0.2656217577073,5.48060116342227,6.52183845363488,0.144522789608315,0.155770596681825,0.133274982534805
"1198","UKHSA",2018,1,"2018/19",2018-12-31,562,0.206614249363,0.411859381247089,756,6.33167977000803,6.2612287863977,0.25423244197792,5.76293320012098,6.75952437267443,0.130004488934564,0.141166018349356,0.118842959519772
"1199","UKHSA",2019,2,"2018/19",2019-01-07,837,0.398030129620646,0.338346551066556,758,6.72994353766601,6.48329532445635,0.2517440932837,5.9898769016203,6.9767137472924,0.111033269029322,0.113471850749658,0.108594687308987
"1200","UKHSA",2019,3,"2018/19",2019-01-14,811,-0.0315368767445756,0.19103583407969,760,6.6983913510763,6.65851358424154,0.260137816721565,6.14864346346727,7.1683837050158,0.0876091298925936,0.0793832809234862,0.095834978861701
"1201","UKHSA",2019,4,"2018/19",2019-01-21,866,0.0655777222010148,0.144023658359028,762,6.764000375337,6.77797772729028,0.273065437177782,6.24276947042183,7.31318598415873,0.0597320715243708,0.0470630034772785,0.072401139571463
"1202","UKHSA",2019,5,"2018/19",2019-01-28,1120,0.257068184085322,0.0970363431805869,764,7.02117324601769,6.83278191513962,0.28034432566998,6.28330703682646,7.38225679345278,0.0274020939246711,0.020268783202317,0.0345354046470252
"1203","UKHSA",2019,6,"2018/19",2019-02-04,1237,0.0993182012018634,0.140654702496067,766,7.12052520986879,6.81653967128477,0.274953717975958,6.2776303840519,7.35544895851765,-0.00812112192742331,-0.00283832638728221,-0.0134039174675644
"1204","UKHSA",2019,7,"2018/19",2019-02-11,1089,-0.127374340058171,0.0763373484096714,768,6.99310694608164,6.7361613571951,0.262109117639006,6.22242748662264,7.24989522776755,-0.0401891570448378,-0.0276014487146252,-0.0527768653750504
"1205","UKHSA",2019,8,"2018/19",2019-02-18,780,-0.333539414429188,-0.120531851095165,770,6.65942211659427,6.60292810506252,0.25210291747988,6.10880638680196,7.09704982332309,-0.0666166260662866,-0.0568105499103426,-0.0764227022222306
"1206","UKHSA",2019,9,"2018/19",2019-02-25,504,-0.436366900161823,-0.299093551549727,772,6.22277466108859,6.42812366392819,0.25249886469624,5.93322588912356,6.92302143873282,-0.0874022205671676,-0.0877902488392004,-0.0870141922951349
"1207","UKHSA",2019,10,"2018/19",2019-03-04,319,-0.456810565976075,-0.408905626855695,774,5.7655045332842,6.22303178283322,0.262952479512907,5.70764492298792,6.73841864267852,-0.102545940547485,-0.112790483067819,-0.0923013980271512
"1208","UKHSA",2019,11,"2018/19",2019-03-11,321,0.00624026986008452,-0.295645732092604,776,5.77175260109547,5.99893621081873,0.275452025118971,5.45905024158555,6.53882218005191,-0.112047786007244,-0.124297340701187,-0.0997982313133017
"1209","UKHSA",2019,12,"2018/19",2019-03-18,283,-0.125785420509867,-0.192118572208619,778,5.64580019211785,5.76710274633252,0.279667818960514,5.21895382116992,6.31525167149513,-0.115916732243103,-0.120048210207815,-0.111785254278391
"1210","UKHSA",2019,13,"2018/19",2019-03-25,224,-0.233336415985498,-0.117627188878427,780,5.41209238080688,5.53506733967305,0.271292874395158,5.00333330585854,6.06680137348756,-0.116017703329736,-0.107810257655687,-0.124225149003784
"1211","UKHSA",2019,14,"2018/19",2019-04-01,206,-0.0835752947812214,-0.147565710425529,782,5.32836148789641,5.30208101837331,0.257675213399053,4.79703760011116,5.80712443663545,-0.116493160649872,-0.103147852873688,-0.129838468426055
"1212","UKHSA",2019,15,"2018/19",2019-04-08,176,-0.156979536027737,-0.157963748931485,784,5.17105201550216,5.06627949624652,0.248491301590883,4.57923654512839,5.55332244736465,-0.117900761063396,-0.108900527491389,-0.126900994635403
"1213","UKHSA",2019,16,"2018/19",2019-04-15,157,-0.113895418107663,-0.118150082972207,786,5.05688254526158,4.8257984871059,0.249453049099653,4.33687051087058,5.31472646334122,-0.12024050457031,-0.121183017128904,-0.119297992011715
"1214","UKHSA",2019,17,"2018/19",2019-04-22,121,-0.259511195485085,-0.176795383206828,788,4.79661665055905,4.57877370476468,0.258154926263556,4.07279004928811,5.08475736024125,-0.123512391170607,-0.132040230791233,-0.114984551549981
"1215","UKHSA",2019,18,"2018/19",2019-04-29,76,-0.462623521948113,-0.278676711846954,790,4.33204826486764,4.32334086303608,0.265575268418235,3.80281333693634,4.84386838913582,-0.1277164208643,-0.134988356175885,-0.120444485552714
"1216","UKHSA",2019,19,"2018/19",2019-05-06,66,-0.140088793170682,-0.28740783686796,792,4.19116874685764,4.05793817301918,0.261553687423238,3.54529294566964,4.57058340036873,-0.13270134500845,-0.128760195633352,-0.136642494383547
"1217","UKHSA",2019,20,"2018/19",2019-05-13,48,-0.315638149718371,-0.306116821612388,794,3.87328217711172,3.78812304902054,0.244504144793558,3.30889492522517,4.26735117281592,-0.13490756199932,-0.118199010222234,-0.151616113776406
"1218","UKHSA",2019,21,"2018/19",2019-05-20,48,0,-0.151908980963017,796,3.87328217711172,3.52666315518808,0.222690923999471,3.09018894414911,3.96313736622704,-0.130729946916233,-0.109352990538028,-0.152106903294438
"1219","UKHSA",2019,22,"2018/19",2019-05-27,22,-0.768048488733063,-0.361228879483811,797,3.09557760852371,3.4031565357349,0.213208472461107,2.98526792971113,3.82104514175867,-0.123506619453181,-0.104921014437987,-0.142092224468375
"1220","UKHSA",2019,23,"2018/19",2019-06-03,31,0.336472236621213,-0.14385875070395,798,3.43720781918519,3.28664686320414,0.206185372168176,2.88252353375452,3.69077019265376,-0.116509672530758,-0.102744395956611,-0.130274949104904
"1221","UKHSA",2019,24,"2018/19",2019-06-10,25,-0.211309093667207,-0.214295115259686,799,3.22286784613774,3.1787701840561,0.202262004618556,2.78233665500373,3.57520371310847,-0.10787667914804,-0.100186878750786,-0.115566479545294
"1222","UKHSA",2019,25,"2018/19",2019-06-17,18,-0.320907720080101,-0.0652481923753651,800,2.89591193827178,3.08116254475108,0.201457204213189,2.68630642449323,3.47601866500893,-0.0976076393050165,-0.0960302305104963,-0.0991850480995367
"1223","UKHSA",2019,26,"2018/19",2019-06-24,16,-0.114410351177744,-0.215542388308351,801,2.77881927199042,2.99545999174937,0.203141258357266,2.59730312536913,3.39361685812961,-0.0857025530017115,-0.0890032991241032,-0.0824018068793198
"1224","UKHSA",2019,27,"2019/20",2019-07-01,20,0.217064505237828,-0.0727511886733393,802,3.00071981506503,2.92329857151126,0.206192719115671,2.51916084204455,3.32743630097798,-0.0721614202381105,-0.078142283324584,-0.066180557151637
"1225","UKHSA",2019,28,"2019/20",2019-07-08,15,-0.279584862219162,-0.0589769027196927,803,2.71469474382088,2.86631433049705,0.209258562241845,2.45616754850304,3.27646111249107,-0.0569842410142081,-0.0629932935415081,-0.0509751884869081
"1226","UKHSA",2019,29,"2019/20",2019-07-15,17,0.121360857004268,0.0196135000076446,804,2.83907846350861,2.82614331516703,0.211014035287455,2.41255580600362,3.23973082433045,-0.0401710153300199,-0.0436117424994169,-0.0367302881606228
"1227","UKHSA",2019,30,"2019/20",2019-07-22,10,-0.510825623765991,-0.223016542993628,805,2.31253542384721,2.80434729983193,0.210424000769619,2.39191625832347,3.21677834134038,-0.021796015335108,-0.0206395476801498,-0.0229524829900662
"1228","UKHSA",2019,31,"2019/20",2019-07-29,13,0.251314428280906,-0.046050112826939,806,2.57261223020711,2.80127054845186,0.207535255471666,2.3945014477274,3.20803964917633,-0.00307675138006314,0.00258518940392616,-0.00873869216405243
"1229","UKHSA",2019,32,"2019/20",2019-08-05,11,-0.160342650075179,-0.139951281853421,807,2.40694510831829,2.81626262475449,0.203361766946862,2.41767356153864,3.21485168797033,0.0149920763026228,0.0231721138112388,0.00681203879400671
"1230","UKHSA",2019,33,"2019/20",2019-08-12,23,0.714653385780909,0.268541721328879,808,3.13983261752775,2.84864395380545,0.199198385578727,2.45821511807115,3.23907278953976,0.0323813290509665,0.0405415565325109,0.024221101569422
"1231","UKHSA",2019,34,"2019/20",2019-08-19,35,0.412532275331257,0.322281003678995,809,3.55820113047182,2.89773496067043,0.1963958321607,2.51279912963546,3.2826707917054,0.0490910068649786,0.0545840115643106,0.0435980021656466
"1232","UKHSA",2019,35,"2019/20",2019-08-26,27,-0.255346691808844,0.290612989767774,810,3.29953372788566,2.96285607041508,0.196105062848799,2.57849014723144,3.34722199359873,0.0651211097446533,0.0656910175959795,0.0645512018933272
"1233","UKHSA",2019,36,"2019/20",2019-09-02,16,-0.510825623765991,-0.117880013414526,811,2.77881927199042,3.04332770810507,0.199005954200737,2.65327603787163,3.43337937833852,0.0804716376899903,0.0747858906401917,0.086157384739789
"1234","UKHSA",2019,37,"2019/20",2019-09-09,21,0.264692554227082,-0.167159920449251,812,3.04927304048202,3.13847029880606,0.205127154845404,2.73642107530907,3.54051952230305,0.0951425907009869,0.083145037437439,0.107140143964535
"1235","UKHSA",2019,38,"2019/20",2019-09-16,19,-0.0976384695639161,-0.114590513034275,813,2.94968833505258,3.24760426758371,0.213854124893293,2.82845018279286,3.66675835237457,0.109133968777651,0.09202910748379,0.126238830071512
"1236","UKHSA",2019,39,"2019/20",2019-09-23,40,0.730887508542792,0.299313864401986,814,3.69137633431252,3.37005003950369,0.224109058819101,2.93079628421825,3.80930379478913,0.122445771919976,0.102346101425392,0.14254544241456
"1237","UKHSA",2019,40,"2019/20",2019-09-30,27,-0.387115969439968,0.0820443565129696,815,3.29953372788566,3.50512803963166,0.234590943407924,3.04532979055212,3.96492628871119,0.135078000127967,0.114533506333873,0.155622493922062
"1238","UKHSA",2019,41,"2019/20",2019-10-07,63,0.83685390122612,0.393541813442982,817,4.14472076954717,3.8104624247742,0.251064464350879,3.31837607464648,4.30254877490193,0.152667192571274,0.136523142047178,0.16881124309537
"1239","UKHSA",2019,42,"2019/20",2019-10-14,68,0.0757938393695339,0.175177257051895,819,4.22097721315547,4.1577200890071,0.255062031487449,3.6577985072917,4.6576416707225,0.173628832116448,0.16971121632261,0.177546447910287
"1240","UKHSA",2019,43,"2019/20",2019-10-21,79,0.148923276392106,0.353857005662587,821,4.37071287477361,4.5337704994558,0.248386158596551,4.04693362860656,5.02060737030504,0.18802520522435,0.19456756065743,0.181482849791271
"1241","UKHSA",2019,44,"2019/20",2019-10-28,100,0.234400705838844,0.153039273866828,823,4.60616968632117,4.91964059692093,0.240254264987232,4.44874223754595,5.3905389562959,0.192935048732564,0.200904304469697,0.184965792995431
"1242","UKHSA",2019,45,"2019/20",2019-11-04,102,0.0197050710793327,0.134343017770094,825,4.62595272517062,5.29619078392359,0.238487913707591,4.82875447305671,5.76362709479047,0.188275093501332,0.19000611775538,0.186544069247284
"1243","UKHSA",2019,46,"2019/20",2019-11-11,214,0.738446939789609,0.330850905569262,827,5.36644319559564,5.64428146298489,0.244880163670607,5.1643163421905,6.12424658377928,0.174045339530648,0.167780934566892,0.180309744494404
"1244","UKHSA",2019,47,"2019/20",2019-11-18,496,0.839273745117156,0.532475251995366,829,6.206777519307,5.94477303662593,0.25411841002479,5.44670095297734,6.44284512027451,0.150245786820518,0.141192305393419,0.159299268247617
"1245","UKHSA",2019,48,"2019/20",2019-11-25,630,0.238929671919747,0.60555011894217,831,6.44587853694801,6.17852590736781,0.257535835361109,5.67375567006003,6.68329614467558,0.116876435370941,0.113527358541349,0.120225512200533
"1246","UKHSA",2019,49,"2019/20",2019-12-02,852,0.301660053752697,0.4599544902632,833,6.74770389083391,6.32999179979156,0.249425085403648,5.84111863240041,6.81886496718271,0.0757329462118745,0.0836814811701858,0.0677844112535633
"1247","UKHSA",2019,50,"2019/20",2019-12-09,1021,0.180854205100005,0.240481310257483,834,6.92863575656149,6.37607505052093,0.242700355528878,5.90038235368433,6.85176774735753,0.0460832507293771,0.0592637212839273,0.032902780174827
"1248","UKHSA",2019,51,"2019/20",2019-12-16,1096,0.0708511536002661,0.184455137484323,835,6.99951370422168,6.40454530623261,0.236112821222276,5.94176417663695,6.86732643582827,0.0284702557116789,0.0413818229526184,0.0155586884707395
"1249","UKHSA",2019,52,"2019/20",2019-12-23,988,-0.103689925247271,0.0493384778176666,836,6.89578390720092,6.41702023167791,0.231140946322613,5.96398397688559,6.87005648647023,0.0124749254453,0.0222198002486387,0.00273005064196141
"1250","UKHSA",2019,1,"2019/20",2019-12-30,874,-0.122536348152015,-0.0517917065996733,837,6.77319478558644,6.41511749160816,0.229007333749541,5.96626311745906,6.86397186575726,-0.0019027400697551,0.00227914057346723,-0.00608462071297744
"1251","UKHSA",2020,2,"2019/20",2020-01-06,497,-0.564056737860009,-0.263427670419765,839,6.20879121310063,6.37464967392872,0.235332649630529,5.91339768065288,6.83590166720456,-0.0202339088397196,-0.0264327184030884,-0.0140350992763509
"1252","UKHSA",2020,3,"2019/20",2020-01-13,281,-0.569463109018902,-0.418685398343642,841,5.63871047791249,6.29608317120485,0.252415363537902,5.80134905867056,6.79081728373914,-0.039283251361935,-0.0560243109911607,-0.0225421917327093
"1253","UKHSA",2020,4,"2019/20",2020-01-20,224,-0.226256740397436,-0.453258862425449,843,5.41209238080688,6.19235930144707,0.270045598605303,5.66306992818068,6.72164867471346,-0.0518619348788882,-0.0691395652449405,-0.034584304512836
"1254","UKHSA",2020,5,"2019/20",2020-01-27,261,0.152558576322669,-0.214387091031223,845,5.56490347570508,6.0763920741808,0.277235717397969,5.53301006808078,6.61977408028082,-0.0579836136331346,-0.0650299300499477,-0.0509372972163216
"1255","UKHSA",2020,6,"2019/20",2020-02-03,193,-0.301156771035141,-0.124951645036636,847,5.26320818943447,5.95220853558548,0.270156594930169,5.42270160952235,6.48171546164861,-0.0620917692976608,-0.0551542292792169,-0.0690293093161047
"1256","UKHSA",2020,7,"2019/20",2020-02-10,270,0.3349945858167,0.0621321303680758,849,5.59879226079857,5.80221376297658,0.257661015784713,5.29719817203854,6.30722935391462,-0.0749973863044513,-0.0627517187419047,-0.0872430538669979
"1257","UKHSA",2020,8,"2019/20",2020-02-17,223,-0.190860684232913,-0.0523409564837847,851,5.40762010143849,5.60558734767418,0.250883082344642,5.11385650627869,6.09731818906968,-0.0983132076511968,-0.0916708328799265,-0.104955582422467
"1258","UKHSA",2020,9,"2019/20",2020-02-24,297,0.286002810932061,0.143378904171949,853,5.69406878246856,5.34150888099841,0.255985480418155,4.83977733937883,5.84324042261799,-0.132039233337888,-0.137039583449931,-0.127038883225845
"1259","UKHSA",2020,10,"2019/20",2020-03-02,242,-0.204412514608147,-0.0364234626363329,855,5.48935086394401,4.98915795426934,0.269754336095339,4.46043945552248,5.51787645301621,-0.176175463364533,-0.189668941928173,-0.162681984800893
"1260","UKHSA",2020,11,"2019/20",2020-03-09,236,-0.0250535024455498,0.0188455979594548,857,5.46425544409147,4.5277141588071,0.28216885756696,3.97466319797586,5.08076511963834,-0.230721897731121,-0.24288812877331,-0.218555666688932
"1261","UKHSA",2020,12,"2019/20",2020-03-16,115,-0.71667767797014,-0.315381231674612,859,4.74580131572784,3.93741339332183,0.282820218539168,3.38308576498506,4.4917410216586,-0.295150382742634,-0.295788716495398,-0.29451204898987
"1262","UKHSA",2020,13,"2019/20",2020-03-23,41,-1.0235771027252,-0.588436094380295,861,3.71600812150219,3.22761403912772,0.270871481921569,2.69670593456144,3.75852214369399,-0.354899677097057,-0.34318991521181,-0.366609438982304
"1263","UKHSA",2020,14,"2019/20",2020-03-30,6,-1.85389125033506,-1.19804867701013,863,1.80828877117927,2.43976171181419,0.255972395384392,1.93805581686078,2.94146760676759,-0.393926163656766,-0.379325058850333,-0.4085272684632
"1264","UKHSA",2020,15,"2019/20",2020-04-06,6,0,-0.959156117686752,865,1.80828877117927,1.61695303228549,0.248355094747689,1.13017704658002,2.10372901799096,-0.411404339764347,-0.403939385140378,-0.418869294388316
"1265","UKHSA",2020,16,"2019/20",2020-04-13,2,-0.955511445027436,-0.936467565120833,867,0.741937344729377,0.802284621445894,0.252474357535186,0.307434880676929,1.29713436221486,-0.407334205419799,-0.411371082951546,-0.403297327888052
"1266","UKHSA",2020,17,"2019/20",2020-04-20,1,-0.510825623765991,-0.488779022931142,869,0.0953101798043249,0.03885310019965,0.263465436003874,-0.477539154367943,0.555245354767243,-0.381715760623122,-0.392487017522436,-0.370944503723808
"1267","UKHSA",2020,18,"2019/20",2020-04-27,1,0,-0.488779022931142,871,0.0953101798043249,-0.63024491054898,0.270503115171514,-1.16043101628515,-0.100058804812812,-0.334549005374315,-0.341445930958602,-0.327652079790028
"1268","UKHSA",2020,19,"2019/20",2020-05-04,0,-1.09861228866811,-0.5364793041447,873,-2.30258509299405,-1.16590855364807,0.26364265150189,-1.68264815059178,-0.649168956704369,-0.267831821549547,-0.261108567153316,-0.274555075945778
"1269","UKHSA",2020,20,"2019/20",2020-05-11,0,0,-0.366204096222703,875,-2.30258509299405,-1.56308263925051,0.244421022560034,-2.04214784346817,-1.08401743503284,-0.198587042801217,-0.179749846438197,-0.217424239164236
"1270","UKHSA",2020,21,"2019/20",2020-05-18,0,0,-0.366204096222703,877,-2.30258509299405,-1.83393624704995,0.222183519840529,-2.26941594593739,-1.39845654816252,-0.135426803899723,-0.113634051234608,-0.157219556564837
"1271","UKHSA",2020,22,"2019/20",2020-05-25,0,0,0,878,-2.30258509299405,-1.92583742061171,0.213185847998433,-2.34368168268863,-1.50799315853478,-0.0919011735617532,-0.0742657367512445,-0.109536610372262
"1272","UKHSA",2020,23,"2019/20",2020-06-01,0,0,0,879,-2.30258509299405,-1.99077193332849,0.206970770319646,-2.396434643155,-1.58510922350199,-0.0649345127167891,-0.0527529604663672,-0.0771160649672111
"1273","UKHSA",2020,24,"2019/20",2020-06-08,0,0,0,880,-2.30258509299405,-2.03027760473557,0.203955757794051,-2.43003089001191,-1.63052431945923,-0.0395056714070794,-0.0335962468569133,-0.0454150959572452
"1274","UKHSA",2020,25,"2019/20",2020-06-15,0,0,0,881,-2.30258509299405,-2.04589225436821,0.203891361016905,-2.44551932196134,-1.64626518677508,-0.0156146496326368,-0.0154884319494308,-0.0157408673158428
"1275","UKHSA",2020,26,"2019/20",2020-06-22,0,0,0,882,-2.30258509299405,-2.03915370176166,0.205909698859639,-2.44273671152655,-1.63557069199677,0.00673855260655065,0.00278261043479144,0.0106944947783099
"1276","UKHSA",2020,27,"2019/20",2020-06-29,0,0,0,883,-2.30258509299405,-2.01159976645118,0.208739320990619,-2.4207288355928,-1.60247069730957,0.0275539353104777,0.0220078759337579,0.0330999946871973
"1277","UKHSA",2020,28,"2020/21",2020-07-06,1,1.09861228866811,0.366204096222703,884,0.0953101798043249,-1.96476826797204,0.210982399267756,-2.37829377053684,-1.55124276540724,0.0468314984791416,0.0424350650559528,0.0512279319023308
"1278","UKHSA",2020,29,"2020/21",2020-07-13,0,-1.09861228866811,0,885,-2.30258509299405,-1.90019704686437,0.211369073536016,-2.31448043099497,-1.48591366273378,0.0645712211076672,0.0638133395418774,0.0653291026734568
"1279","UKHSA",2020,30,"2020/21",2020-07-20,1,1.09861228866811,0.366204096222703,886,0.0953101798043249,-1.81945190793754,0.209253454066009,-2.22958867790691,-1.40931513796816,0.0807451389268385,0.0848917530880535,0.0765985247656238
"1280","UKHSA",2020,31,"2020/21",2020-07-27,0,-1.09861228866811,-0.366204096222703,887,-2.30258509299405,-1.72418177692096,0.205285382392927,-2.1265411264111,-1.32182242743083,0.0952701310165722,0.103047551495813,0.0874927105373315
"1281","UKHSA",2020,32,"2020/21",2020-08-03,0,0,0,888,-2.30258509299405,-1.61605095289575,0.200640891053818,-2.00930709936123,-1.22279480643027,0.108130824025214,0.117234027049868,0.0990276210005605
"1282","UKHSA",2020,33,"2020/21",2020-08-10,0,0,-0.366204096222703,889,-2.30258509299405,-1.49672373494299,0.196673501135849,-1.88220379716926,-1.11124367271673,0.119327217952754,0.127103302191972,0.111551133713536
"1283","UKHSA",2020,34,"2020/21",2020-08-17,0,0,0,890,-2.30258509299405,-1.3678644221438,0.194680957659176,-1.74943909915578,-0.986289745131811,0.128859312799199,0.132764698013478,0.124953927584919
"1284","UKHSA",2020,35,"2020/21",2020-08-24,0,0,0,891,-2.30258509299405,-1.23113731357925,0.195627526683004,-1.61456726587793,-0.847707361280559,0.13672710856455,0.134871833277847,0.138582383851252
"1285","UKHSA",2020,36,"2020/21",2020-08-31,1,1.09861228866811,0.366204096222703,892,0.0953101798043249,-1.08820670833045,0.199894637990865,-1.48000019879255,-0.696413217868356,0.142930605248794,0.134567067085385,0.151294143412203
"1286","UKHSA",2020,37,"2020/21",2020-09-07,0,-1.09861228866811,0,893,-2.30258509299405,-0.940736905478504,0.207181501987224,-1.34681264937346,-0.534661161583545,0.147469802851948,0.133187549419086,0.161752056284811
"1287","UKHSA",2020,38,"2020/21",2020-09-14,4,2.19722457733622,0.732408192445406,894,1.41098697371026,-0.790392204104501,0.216608918241258,-1.21494568385737,-0.365838724351636,0.150344701374003,0.131866965516097,0.168822437231909
"1288","UKHSA",2020,39,"2020/21",2020-09-21,1,-1.09861228866811,1.48029736616688e-16,895,0.0953101798043249,-0.638836903289545,0.226951048240506,-1.08366095784094,-0.194012848738154,0.151555300814956,0.131284726016429,0.171825875613482
"1289","UKHSA",2020,40,"2020/21",2020-09-28,6,1.46633706879343,0.854983119153846,896,1.80828877117927,-0.487735302114727,0.236872970209183,-0.952006323724725,-0.0234642805047285,0.151101601174818,0.131654634116211,0.170548568233426
"1290","UKHSA",2020,41,"2020/21",2020-10-05,2,-0.955511445027436,-0.195928888300706,898,0.741937344729377,-0.193550395009905,0.250581183889998,-0.684689515434301,0.297588725414491,0.147092453552411,0.133658404145212,0.16052650295961
"1291","UKHSA",2020,42,"2020/21",2020-10-12,1,-0.510825623765991,7.40148683083438e-17,900,0.0953101798043249,0.0791886220304295,0.251588456710045,-0.413924753121258,0.572301997182117,0.136369508520167,0.135382381156521,0.137356635883813
"1292","UKHSA",2020,43,"2020/21",2020-10-19,0,-1.09861228866811,-0.854983119153846,902,-2.30258509299405,0.319700543839273,0.245447094507874,-0.16137576139616,0.800776849074706,0.120255960904422,0.126274495862549,0.114237425946295
"1293","UKHSA",2020,44,"2020/21",2020-10-26,0,0,-0.5364793041447,904,-2.30258509299405,0.518073141462639,0.24215556322842,0.0434482375349353,0.992698045390342,0.0991862988116828,0.102411999465548,0.095960598157818
"1294","UKHSA",2020,45,"2020/21",2020-11-02,3,1.94591014905531,0.282432620129068,906,1.1314021114911,0.664396361392136,0.248084280654174,0.178151171309955,1.15064155147432,0.0731616099647484,0.06735146688751,0.0789717530419867
