Year,Week,date,age_group,ILI,ILI_per_100k,total_samples,flu_samples,prop_flu,smooth_prop,ILI_flu
2022,43,2022-10-31,0-4,98.31177600000001,3.2000000000000006,3072243,8.136146979310345,0.10714285714285714,0.08275862068965517,3.3900612413793105
2022,44,2022-11-07,0-4,82.950561,2.6999999999999997,3072243,6.524201426966291,0.05555555555555555,0.07865168539325842,3.805784165730337
2022,45,2022-11-14,0-4,116.745234,3.8000000000000003,3072243,10.50707106,0.1111111111111111,0.09,6.379293143571428
2022,46,2022-11-21,0-4,215.05701000000002,7.000000000000001,3072243,16.07902878504673,0.05714285714285714,0.07476635514018691,11.102186542056074
2022,47,2022-11-28,0-4,254.996169,8.3,3072243,19.06513413084112,0.05555555555555555,0.07476635514018691,11.575260008010678
2022,48,2022-12-05,0-4,390.17486099999996,12.699999999999998,3072243,52.11239581849315,0.20666666666666667,0.13356164383561644,32.43016030102463
2022,49,2022-12-12,0-4,605.231871,19.7,3072243,98.9479898092643,0.1724137931034483,0.16348773841961853,70.99155556242098
2022,50,2022-12-19,0-4,817.216638,26.599999999999998,3072243,173.6386228888889,0.24311926605504589,0.21247563352826512,117.67592453204469
2022,51,2022-12-26,0-4,890.9504700000001,29.000000000000004,3072243,197.76703257847535,0.25301204819277107,0.2219730941704036,138.70146891432117
2022,52,2023-01-02,0-4,399.39159,13,3072243,97.81018530612246,0.23809523809523808,0.2448979591836735,65.81185870258112
2023,1,2023-01-09,0-4,291.863085,9.5,3072243,62.17201810650887,0.11363636363636363,0.21301775147928992,45.34061637926176
2023,2,2023-01-16,0-4,221.20149600000002,7.2,3072243,29.062970277372266,0.058823529411764705,0.13138686131386862,20.989922978102193
2023,3,2023-01-23,0-4,165.901122,5.3999999999999995,3072243,8.618240103896103,0,0.051948051948051945,7.086108529870129
2023,4,2023-01-30,0-4,138.250935,4.5,3072243,2.439722382352941,0,0.01764705882352941,2.168642117647059
2023,5,2023-02-06,0-4,147.46766399999998,4.8,3072243,0,0,0,0
2023,6,2023-02-13,0-4,150.539907,4.8999999999999995,3072243,0,0,0,0
2023,7,2023-02-20,0-4,110.60074800000001,3.6,3072243,0.6743948048780488,0.0196078431372549,0.006097560975609756,0.11239913414634158
2023,8,2023-02-27,0-4,104.456262,3.4,3072243,2.117356662162162,0.05,0.020270270270270268,0.3528927770270273
2023,9,2023-03-06,0-4,107.52850500000001,3.5000000000000004,3072243,2.5806841200000004,0,0.024,0.4301140200000005
2023,10,2023-03-13,0-4,73.73383199999999,2.4,3072243,1.650757432835821,0.016666666666666666,0.02238805970149254,2.4436118800072583e-16
2023,11,2023-03-20,0-4,113.67299100000001,3.7000000000000006,3072243,1.5056025298013245,0.017543859649122806,0.01324503311258278,2.228739459359085e-16
2023,12,2023-03-27,0-4,95.239533,3.0999999999999996,3072243,1.5961932905027931,0.016129032258064516,0.01675977653631285,2.3628407238245225e-16
2023,13,2023-04-03,0-4,79.87831800000001,2.6,3072243,1.4611887439024394,0.022222222222222223,0.01829268292682927,2.1629938490714658e-16
2023,14,2023-04-10,0-4,46.083645,1.5,3072243,0.6269883673469387,0,0.013605442176870748,9.281292288009428e-17
2023,15,2023-04-17,0-4,24.577944000000002,0.8000000000000002,3072243,0.19201518750000002,0,0.0078125,2.8423957632028874e-17
2023,16,2023-04-24,0-4,33.794673,1.1,3072243,0,0,0,0
2023,17,2023-05-01,0-4,21.505701,0.6999999999999998,3072243,0,0,0,0
2023,18,2023-05-08,0-4,18.433457999999998,0.6,3072243,0,0,0,0
2023,19,2023-05-15,0-4,24.577944000000002,0.8000000000000002,3072243,0,0,0,0
2023,20,2023-05-22,0-4,36.866915999999996,1.2,3072243,0,0,0,0
2023,21,2023-05-29,0-4,24.577944000000002,0.8000000000000002,3072243,0,0,0,0
2023,22,2023-06-05,0-4,15.361215,0.5,3072243,0,0,0,0
2023,23,2023-06-12,0-4,21.505701,0.6999999999999998,3072243,0,0,0,0
2023,24,2023-06-19,0-4,27.650187000000003,0.9,3072243,0,0,0,0
2023,25,2023-06-26,0-4,18.433457999999998,0.6,3072243,0,0,0,0
2023,26,2023-07-03,0-4,27.650187000000003,0.9,3072243,0,0,0,0
2023,27,2023-07-10,0-4,18.433457999999998,0.6,3072243,0,0,0,0
2023,28,2023-07-17,0-4,49.155888000000004,1.6000000000000003,3072243,0,0,0,0
2023,29,2023-07-24,0-4,27.650187000000003,0.9,3072243,0,0,0,0
2023,30,2023-07-31,0-4,21.505701,0.6999999999999998,3072243,0,0,0,0
2023,31,2023-08-07,0-4,6.144486000000001,0.20000000000000004,3072243,0,0,0,0
2023,32,2023-08-14,0-4,12.288972000000001,0.4000000000000001,3072243,0,0,0,0
2023,33,2023-08-21,0-4,14.990585999999999,0.6,2498431,0,0,0,0
2023,34,2023-08-28,0-4,9.993724,0.4,2498431,0,0,0,0
2023,35,2023-09-04,0-4,7.495292999999999,0.3,2498431,0,0,0,0
2023,36,2023-09-11,0-4,27.482741,1.1,2498431,0,0,0,0
2023,37,2023-09-18,0-4,14.990585999999999,0.6,2498431,0,0,0,0
2023,38,2023-09-25,0-4,39.974896,1.6,2498431,0,0,0,0
2023,39,2023-10-02,0-4,57.463913,2.3,2498431,0,0,0,0
2023,40,2023-10-09,0-4,67.457637,2.7,2498431,0,0,0,0
2023,41,2023-10-16,0-4,82.448223,3.3,2498431,0.9776469130434783,0.03225806451612903,0.011857707509881424,0.10862743478260885
2023,42,2023-10-23,0-4,99.93723999999999,3.999999999999999,2498431,1.4805517037037035,0.00980392156862745,0.014814814814814814,0.16450574485596728
2023,43,2023-10-30,0-4,72.454499,2.9,2498431,0.9348967612903225,0,0.012903225806451613,0.10387741792114709
2023,44,2023-11-06,0-4,57.463913,2.3,2498431,0.44777075064935057,0.011904761904761904,0.007792207792207791,0.14925691688311693
2023,45,2023-11-13,0-4,107.43253299999998,4.299999999999999,2498431,0.9766593909090907,0.012738853503184714,0.00909090909090909,0.48832969545454546
2023,46,2023-11-20,0-4,149.90586,5.999999999999999,2498431,1.5947431914893617,0.006896551724137931,0.010638297872340427,1.3289526595744683
2023,47,2023-11-27,0-4,87.445085,3.5,2498431,1.1726352394636017,0.01818181818181818,0.013409961685823755,0.8794764295977014
