Year,Week,date,group,ILI,N,ILI_per_100k,positivity,Season,percentage_h3,Influenza_cases,ILIplus
2024,38,2024-09-22,45-64,365.81710000000004,14632684,2.5000000000000004,0.01,2024 to 2025,0.4285714285714286,3.6581710000000003,1.5677875714285716
2024,39,2024-09-29,45-64,409.71515200000005,14632684,2.8000000000000003,0.009,2024 to 2025,0.2222222222222222,3.687436368,0.8194303039999999
2024,40,2024-10-06,45-64,526.776624,14632684,3.6,0.006999999999999998,2024 to 2025,0.625,3.687436367999999,2.3046477299999992
2024,41,2024-10-13,45-64,585.3073599999999,14632684,3.9999999999999996,0.019,2024 to 2025,0.375,11.120839839999999,4.170314939999999
2024,42,2024-10-20,45-64,643.8380960000001,14632684,4.4,0.02,2024 to 2025,0.36363636363636365,12.876761920000002,4.68245888
2024,43,2024-10-27,45-64,599.940044,14632684,4.1,0.03,2024 to 2025,0.23529411764705882,17.998201319999996,4.234870898823528
2024,44,2024-11-03,45-64,599.940044,14632684,4.1,0.028999999999999988,2024 to 2025,0.3571428571428571,17.398261275999992,6.213664741428568
2024,45,2024-11-10,45-64,629.2054120000001,14632684,4.300000000000001,0.031000000000000007,2024 to 2025,0.25000000000000006,19.50536777200001,4.8763419430000035
2024,46,2024-11-17,45-64,599.940044,14632684,4.1,0.03900000000000001,2024 to 2025,0.3,23.397661716000002,7.0192985148
2024,47,2024-11-24,45-64,731.6342000000001,14632684,5.000000000000001,0.07800000000000001,2024 to 2025,0.22500000000000003,57.067467600000015,12.840180210000005
2024,48,2024-12-01,45-64,907.226408,14632684,6.2,0.11800000000000001,2024 to 2025,0.18749999999999997,107.052716144,20.072384276999998
2024,49,2024-12-08,45-64,1390.1049800000005,14632684,9.500000000000004,0.16500000000000004,2024 to 2025,0.08888888888888889,229.36732170000013,20.388206373333347
2024,50,2024-12-15,45-64,1916.881604,14632684,13.1,0.20600000000000004,2024 to 2025,0.06382978723404255,394.87761042400007,25.204953856851066
2024,51,2024-12-22,45-64,2648.515804,14632684,18.1,0.225,2024 to 2025,0.06481481481481481,595.9160559000001,38.62418880833334
2024,52,2024-12-29,45-64,1931.5142879999999,14632684,13.2,0.28099999999999997,2024 to 2025,0.07766990291262135,542.7555149279999,42.155768149747566
2025,2,2025-01-12,45-64,3789.8651559999994,14632684,25.9,0.19899999999999995,2024 to 2025,0.07407407407407407,754.1831660439997,55.86541970696294
2025,3,2025-01-19,45-64,2750.9445920000007,14632684,18.800000000000004,0.145,2024 to 2025,0.08695652173913045,398.8869658400001,34.68582311652175
2025,4,2025-01-26,45-64,2414.3928599999995,14632684,16.499999999999996,0.11800000000000001,2024 to 2025,0.12195121951219513,284.89835747999996,34.743702131707316
2025,5,2025-02-02,45-64,2209.5352839999996,14632684,15.099999999999996,0.115,2024 to 2025,0.16470588235294117,254.09655765999997,41.85119773223529
2025,6,2025-02-09,45-64,2019.310392,14632684,13.8,0.10800000000000001,2024 to 2025,0.1395348837209302,218.08552233600003,30.43053800037209
2025,7,2025-02-16,45-64,1843.718184,14632684,12.6,0.08800000000000001,2024 to 2025,0.15584415584415584,162.247200192,25.285277952
2025,8,2025-02-23,45-64,1755.9220799999998,14632684,11.999999999999998,0.077,2024 to 2025,0.1728395061728395,135.20600015999997,23.368938299259252
2025,10,2025-03-09,45-64,1360.839612,14632684,9.299999999999999,0.042,2024 to 2025,0.16666666666666666,57.155263704000006,9.525877284
2025,11,2025-03-16,45-64,1155.982036,14632684,7.9,0.05500000000000001,2024 to 2025,0.2586206896551724,63.57901198000001,16.44284792586207
2025,12,2025-03-23,45-64,1068.185932,14632684,7.3,0.043000000000000003,2024 to 2025,0.22000000000000003,45.93199507600001,10.105038916720003
2025,13,2025-03-30,45-64,951.12446,14632684,6.5,0.043000000000000003,2024 to 2025,0.18367346938775508,40.898351780000006,7.51194216367347
2025,14,2025-04-06,45-64,804.7976200000002,14632684,5.500000000000001,0.046,2024 to 2025,0.2647058823529412,37.02069052000001,9.799594549411767
2025,15,2025-04-13,45-64,643.8380960000001,14632684,4.4,0.028999999999999988,2024 to 2025,0.3,18.671304783999993,5.601391435199997
2025,16,2025-04-20,45-64,438.98051999999996,14632684,2.9999999999999996,0.023,2024 to 2025,0.22727272727272727,10.09655196,2.2946709
2025,17,2025-04-27,45-64,395.082468,14632684,2.6999999999999997,0.016,2024 to 2025,0.3333333333333333,6.321319488,2.107106496
2025,18,2025-05-04,45-64,321.91904800000003,14632684,2.2,0.009,2024 to 2025,0.4666666666666666,2.897271432,1.3520600016
2025,19,2025-05-11,45-64,263.388312,14632684,1.8,0.017,2024 to 2025,0.36363636363636365,4.477601304,1.628218656
2025,20,2025-05-18,45-64,292.65367999999995,14632684,1.9999999999999998,0.011000000000000001,2024 to 2025,0.22222222222222227,3.21919048,0.7153756622222224
2025,21,2025-05-25,45-64,248.755628,14632684,1.7,0.015,2024 to 2025,0.27272727272727276,3.73133442,1.0176366600000002
2025,22,2025-06-01,45-64,234.12294400000002,14632684,1.6,0.01,2024 to 2025,0.375,2.34122944,0.8779610400000001
2025,23,2025-06-08,45-64,321.91904800000003,14632684,2.2,0.0029999999999999996,2024 to 2025,0.25,0.965757144,0.241439286
2025,24,2025-06-15,45-64,307.286364,14632684,2.1,0.006999999999999998,2024 to 2025,0.3333333333333333,2.1510045479999995,0.7170015159999998
2025,25,2025-06-22,45-64,204.85757600000002,14632684,1.4000000000000001,0.01,2024 to 2025,0.33333333333333337,2.0485757600000003,0.6828585866666669
2025,26,2025-06-29,45-64,204.85757600000002,14632684,1.4000000000000001,0.013999999999999997,2024 to 2025,0.4,2.868006064,1.1472024256
2025,27,2025-07-06,45-64,190.224892,14632684,1.3000000000000003,0.006999999999999998,2025 to 2026,0,1.3315742439999998,0
2025,28,2025-07-13,45-64,190.224892,14632684,1.3000000000000003,0.011000000000000001,2025 to 2026,0.33333333333333337,2.092473812,0.6974912706666668
2025,29,2025-07-20,45-64,160.95952400000002,14632684,1.1,0.006999999999999998,2025 to 2026,0.4,1.1267166679999998,0.45068666719999995
2025,30,2025-07-27,45-64,204.85757600000002,14632684,1.4000000000000001,0.004,2025 to 2026,0.14285714285714288,0.819430304,0.11706147200000003
2025,31,2025-08-03,45-64,204.85757600000002,14632684,1.4000000000000001,0.0029999999999999996,2025 to 2026,0.25,0.614572728,0.153643182
2025,32,2025-08-10,45-64,190.224892,14632684,1.3000000000000003,0.008,2025 to 2026,0.4285714285714286,1.521799136,0.6521996297142858
2025,33,2025-08-17,45-64,204.85757600000002,14632684,1.4000000000000001,0.0029999999999999996,2025 to 2026,0.25,0.614572728,0.153643182
2025,34,2025-08-24,45-64,204.85757600000002,14632684,1.4000000000000001,0.013999999999999997,2025 to 2026,0.37499999999999994,2.868006064,1.0755022739999998
2025,35,2025-08-31,45-64,175.59220799999997,14632684,1.1999999999999997,0.024999999999999998,2025 to 2026,0.35714285714285715,4.389805199999999,1.567787571428571
2025,36,2025-09-07,45-64,278.02099599999997,14632684,1.9,0.013000000000000001,2025 to 2026,0.5714285714285714,3.614272948,2.0652988274285713
2025,37,2025-09-14,45-64,292.65367999999995,14632684,1.9999999999999998,0.011999999999999999,2025 to 2026,0.5,3.511844159999999,1.7559220799999995
2025,38,2025-09-21,45-64,321.91904800000003,14632684,2.2,0.011999999999999999,2025 to 2026,0.6000000000000001,3.863028576,2.3178171456000003
2025,39,2025-09-28,45-64,541.409308,14632684,3.7,0.011999999999999999,2025 to 2026,0.5,6.496911696,3.248455848
2025,40,2025-10-05,45-64,702.3688319999999,14632684,4.799999999999999,0.031000000000000007,2025 to 2026,0.6470588235294118,21.773433792000002,14.088692453647061
2025,41,2025-10-12,45-64,877.9610399999999,14632684,5.999999999999999,0.054000000000000006,2025 to 2026,0.6818181818181819,47.40989616,32.32492920000001
2025,42,2025-10-19,45-64,877.9610399999999,14632684,5.999999999999999,0.047,2025 to 2026,0.7540983606557377,41.26416887999999,31.1172421062295
2025,43,2025-10-26,45-64,877.9610399999999,14632684,5.999999999999999,0.04900000000000001,2025 to 2026,0.8571428571428571,43.020090960000005,36.87436368
2025,44,2025-11-02,45-64,907.226408,14632684,6.2,0.08199999999999999,2025 to 2026,0.9242424242424242,74.39256545599999,68.75676504266664
2023,1,2023-01-08,65+,1043.2037400000002,10981092,9.500000000000002,0.14699999999999996,2022 to 2023,0.6195652173913044,153.35094977999998,95.0109145376087
2023,2,2023-01-15,65+,790.6386239999998,10981092,7.1999999999999975,0.06700000000000002,2022 to 2023,0.5581395348837209,52.972787808,29.566207148651163
2023,3,2023-01-22,65+,592.9789680000002,10981092,5.400000000000002,0.024999999999999998,2022 to 2023,0.4736842105263158,14.824474200000004,7.02211935789474
2023,4,2023-01-29,65+,494.14914000000005,10981092,4.500000000000001,0.018,2022 to 2023,0.42857142857142855,8.89468452,3.8120076514285715
2023,5,2023-02-05,65+,527.0924159999998,10981092,4.799999999999999,0.018,2022 to 2023,0.2631578947368421,9.487663487999997,2.4967535494736834
2023,6,2023-02-12,65+,538.0735080000002,10981092,4.900000000000002,0.009,2022 to 2023,0.125,4.842661572000001,0.6053326965000001
2023,7,2023-02-19,65+,395.3193119999999,10981092,3.5999999999999988,0.009,2022 to 2023,0.05,3.5578738079999987,0.17789369039999994
2023,8,2023-02-26,65+,373.35712800000005,10981092,3.4000000000000004,0.009999999999999995,2022 to 2023,0.10526315789473684,3.7335712799999987,0.39300750315789457
2023,9,2023-03-05,65+,384.33822,10981092,3.5,0.007,2022 to 2023,0.11764705882352942,2.69036754,0.31651382823529417
2023,10,2023-03-12,65+,263.5462079999999,10981092,2.3999999999999995,0.0049999999999999975,2022 to 2023,0.11111111111111112,1.3177310399999989,0.1464145599999999
2023,11,2023-03-19,65+,406.300404,10981092,3.6999999999999997,0.007,2022 to 2023,0.05555555555555556,2.844102828,0.1580057126666667
2023,12,2023-03-26,65+,340.413852,10981092,3.1,0.004000000000000001,2022 to 2023,0.06666666666666667,1.3616554080000005,0.09077702720000003
2023,13,2023-04-02,65+,285.5083920000001,10981092,2.6000000000000005,0.0030000000000000005,2022 to 2023,0,0.8565251760000003,0
2023,14,2023-04-09,65+,164.71638000000002,10981092,1.5000000000000002,0.0049999999999999975,2022 to 2023,0,0.8235818999999996,0
2023,15,2023-04-16,65+,87.84873599999997,10981092,0.7999999999999998,0.0020000000000000005,2022 to 2023,0,0.175697472,0
2023,16,2023-04-23,65+,120.79201200000004,10981092,1.1000000000000005,0.0020000000000000005,2022 to 2023,0,0.24158402400000015,0
2023,17,2023-04-30,65+,76.86764399999998,10981092,0.6999999999999998,0.004000000000000001,2022 to 2023,0,0.307470576,0
2023,18,2023-05-07,65+,65.88655199999998,10981092,0.5999999999999999,0.0049999999999999975,2022 to 2023,0,0.3294327599999997,0
2023,19,2023-05-14,65+,120.79201200000004,10981092,1.1000000000000005,0.0020000000000000005,2022 to 2023,0,0.24158402400000015,0
2023,20,2023-05-21,65+,87.84873599999997,10981092,0.7999999999999998,0.0010000000000000002,2022 to 2023,0,0.087848736,0
2023,21,2023-05-28,65+,76.86764399999998,10981092,0.6999999999999998,0.004000000000000001,2022 to 2023,0.2,0.307470576,0.061494115200000005
2023,22,2023-06-04,65+,65.88655199999998,10981092,0.5999999999999999,0.0020000000000000005,2022 to 2023,0.3333333333333333,0.131773104,0.043924368
2023,23,2023-06-11,65+,76.86764399999998,10981092,0.6999999999999998,0.004000000000000001,2022 to 2023,0.5,0.307470576,0.153735288
2023,24,2023-06-18,65+,65.88655199999998,10981092,0.5999999999999999,0.007,2022 to 2023,0.5,0.46120586399999985,0.23060293199999993
2023,25,2023-06-25,65+,43.92436799999999,10981092,0.3999999999999999,0.0030000000000000005,2022 to 2023,0.25,0.13177310399999997,0.032943275999999994
2023,26,2023-07-02,65+,43.92436799999999,10981092,0.3999999999999999,0.0020000000000000005,2022 to 2023,0.3333333333333333,0.087848736,0.029282911999999998
2023,27,2023-07-09,65+,98.82982799999998,10981092,0.8999999999999997,0.0020000000000000005,2023 to 2024,0.25,0.197659656,0.049414914
2023,28,2023-07-16,65+,120.79201200000004,10981092,1.1000000000000005,0.0030000000000000005,2023 to 2024,0.3333333333333333,0.3623760360000002,0.12079201200000006
2023,29,2023-07-23,65+,98.82982799999998,10981092,0.8999999999999997,0.0049999999999999975,2023 to 2024,0.3333333333333333,0.49414913999999965,0.16471637999999988
2023,30,2023-07-30,65+,109.81092,10981092,1,0.0020000000000000005,2023 to 2024,0.5,0.21962184000000004,0.10981092000000002
2023,31,2023-08-06,65+,120.79201200000004,10981092,1.1000000000000005,0.0010000000000000002,2023 to 2024,0.5,0.12079201200000007,0.06039600600000004
2023,32,2023-08-13,65+,131.77310399999996,10981092,1.1999999999999997,0.006000000000000001,2023 to 2024,0.25,0.7906386239999998,0.19765965599999996
2023,33,2023-08-20,65+,175.69747199999995,10981092,1.5999999999999996,0.004000000000000001,2023 to 2024,0.25,0.702789888,0.175697472
2023,34,2023-08-27,65+,142.75419600000004,10981092,1.3000000000000003,0.0020000000000000005,2023 to 2024,0.4,0.28550839200000017,0.11420335680000007
2023,35,2023-09-03,65+,131.77310399999996,10981092,1.1999999999999997,0.0030000000000000005,2023 to 2024,0.6666666666666666,0.3953193119999999,0.26354620799999995
2023,36,2023-09-10,65+,142.75419600000004,10981092,1.3000000000000003,0.009,2023 to 2024,0.6,1.2847877640000003,0.7708726584000002
2023,37,2023-09-17,65+,164.71638000000002,10981092,1.5000000000000002,0.006000000000000001,2023 to 2024,0.4999999999999999,0.9882982800000003,0.49414914000000004
2023,38,2023-09-24,65+,230.60293200000007,10981092,2.1000000000000005,0.009,2023 to 2024,0.6666666666666667,2.0754263880000003,1.3836175920000005
2023,39,2023-10-01,65+,274.5273,10981092,2.5000000000000004,0.0049999999999999975,2023 to 2024,0.5,1.3726364999999994,0.6863182499999997
2023,40,2023-10-08,65+,362.37603599999983,10981092,3.299999999999998,0.009,2023 to 2024,0.37499999999999994,3.261384323999998,1.223019121499999
2023,41,2023-10-15,65+,329.43276000000003,10981092,3.0000000000000004,0.009,2023 to 2024,0.28571428571428575,2.96489484,0.8471128114285715
2023,42,2023-10-22,65+,307.47057599999994,10981092,2.7999999999999994,0.007,2023 to 2024,0.4285714285714286,2.1522940319999995,0.9224117279999998
2023,43,2023-10-29,65+,296.4894840000001,10981092,2.700000000000001,0.006000000000000001,2023 to 2024,0.5714285714285715,1.778936904000001,1.0165353737142864
2023,44,2023-11-05,65+,252.56511599999993,10981092,2.2999999999999994,0.008000000000000002,2023 to 2024,0.4444444444444444,2.020520928,0.8980093013333332
2023,45,2023-11-12,65+,285.5083920000001,10981092,2.6000000000000005,0.009999999999999995,2023 to 2024,0.5555555555555556,2.8550839199999993,1.586157733333333
2023,46,2023-11-19,65+,230.60293200000007,10981092,2.1000000000000005,0.011000000000000001,2023 to 2024,0.6,2.536632252000001,1.5219793512000004
2023,47,2023-11-26,65+,252.56511599999993,10981092,2.2999999999999994,0.009,2023 to 2024,0.7,2.2730860439999994,1.5911602307999995
2023,48,2023-12-03,65+,318.45166800000004,10981092,2.9000000000000004,0.018,2023 to 2024,0.588235294117647,5.732130024,3.371841190588235
2023,49,2023-12-10,65+,340.413852,10981092,3.1,0.03500000000000001,2023 to 2024,0.6129032258064515,11.914484820000004,7.302426180000001
2023,50,2023-12-17,65+,384.33822,10981092,3.5,0.06299999999999997,2023 to 2024,0.6326530612244897,24.21330785999999,15.318623339999991
2023,51,2023-12-24,65+,669.8466120000003,10981092,6.100000000000002,0.082,2023 to 2024,0.5769230769230769,54.92742218400002,31.688897413846163
2023,52,2023-12-31,65+,494.14914000000005,10981092,4.500000000000001,0.09600000000000002,2023 to 2024,0.5625000000000001,47.43831744000001,26.684053560000013
2024,1,2024-01-07,65+,790.6386239999998,10981092,7.1999999999999975,0.073,2023 to 2024,0.5365853658536585,57.71661955199998,30.969893418146327
2024,2,2024-01-14,65+,845.5440839999999,10981092,7.699999999999999,0.08599999999999998,2023 to 2024,0.5,72.71679122399998,36.35839561199999
2024,3,2024-01-21,65+,603.9600600000001,10981092,5.500000000000002,0.11999999999999997,2023 to 2024,0.5,72.4752072,36.2376036
2024,4,2024-01-28,65+,768.67644,10981092,7,0.14999999999999997,2023 to 2024,0.49438202247191015,115.30146599999996,57.00297195505617
2024,5,2024-02-04,65+,933.3928200000001,10981092,8.500000000000002,0.13299999999999998,2023 to 2024,0.5308641975308642,124.14124506,65.90214243925926
2024,6,2024-02-11,65+,823.5818999999999,10981092,7.499999999999998,0.11599999999999996,2023 to 2024,0.5211267605633803,95.53550039999996,49.7861058422535
2024,7,2024-02-18,65+,757.6953479999999,10981092,6.899999999999999,0.081,2023 to 2024,0.4827586206896551,61.37332318799999,29.6285008493793
2024,8,2024-02-25,65+,658.8655200000001,10981092,6.000000000000001,0.06299999999999997,2023 to 2024,0.45454545454545453,41.508527759999986,18.86751261818181
2024,9,2024-03-03,65+,658.8655200000001,10981092,6.000000000000001,0.04700000000000001,2023 to 2024,0.4571428571428572,30.966679440000007,14.156196315428575
2024,10,2024-03-10,65+,483.16804800000017,10981092,4.400000000000002,0.032999999999999995,2023 to 2024,0.3888888888888889,15.944545584000004,6.200656616000002
2024,11,2024-03-17,65+,461.20586400000013,10981092,4.200000000000001,0.04800000000000001,2023 to 2024,0.393939393939394,22.13788147200001,8.720983610181824
2024,12,2024-03-24,65+,428.26258800000005,10981092,3.9000000000000004,0.032999999999999995,2023 to 2024,0.3076923076923077,14.132665403999999,4.348512432
2024,13,2024-03-31,65+,274.5273,10981092,2.5000000000000004,0.019000000000000003,2023 to 2024,0.3157894736842105,5.216018700000001,1.6471638000000002
2024,14,2024-04-07,65+,373.35712800000005,10981092,3.4000000000000004,0.028,2023 to 2024,0.3333333333333333,10.453999584000002,3.4846665280000004
2024,15,2024-04-14,65+,340.413852,10981092,3.1,0.022000000000000002,2023 to 2024,0.37499999999999994,7.489104744000001,2.808414279
2024,16,2024-04-21,65+,241.58402400000008,10981092,2.200000000000001,0.014999999999999996,2023 to 2024,0.3333333333333333,3.6237603600000003,1.20792012
2024,17,2024-04-28,65+,230.60293200000007,10981092,2.1000000000000005,0.018,2023 to 2024,0.26666666666666666,4.150852776000001,1.1068940736000001
2024,18,2024-05-05,65+,252.56511599999993,10981092,2.2999999999999994,0.022000000000000002,2023 to 2024,0.3333333333333333,5.556432551999999,1.8521441839999995
2024,19,2024-05-12,65+,87.84873599999997,10981092,0.7999999999999998,0.009999999999999995,2023 to 2024,0.23076923076923075,0.8784873599999993,0.20272785230769214
2024,20,2024-05-19,65+,186.67856400000002,10981092,1.7000000000000002,0.007,2023 to 2024,0.3,1.3067499480000002,0.39202498440000005
2024,21,2024-05-26,65+,131.77310399999996,10981092,1.1999999999999997,0.006000000000000001,2023 to 2024,0.2857142857142857,0.7906386239999998,0.22589674971428567
2024,22,2024-06-02,65+,142.75419600000004,10981092,1.3000000000000003,0.007,2023 to 2024,0.4,0.9992793720000003,0.39971174880000016
2024,23,2024-06-09,65+,142.75419600000004,10981092,1.3000000000000003,0.0049999999999999975,2023 to 2024,0.25,0.7137709799999998,0.17844274499999996
2024,24,2024-06-16,65+,153.73528799999997,10981092,1.3999999999999997,0.0030000000000000005,2023 to 2024,0.25,0.46120586399999997,0.11530146599999999
2024,25,2024-06-23,65+,164.71638000000002,10981092,1.5000000000000002,0.0020000000000000005,2023 to 2024,0.5,0.3294327600000001,0.16471638000000005
2024,26,2024-06-30,65+,109.81092,10981092,1,0.0049999999999999975,2023 to 2024,0.3333333333333333,0.5490545999999997,0.1830181999999999
2024,27,2024-07-07,65+,175.69747199999995,10981092,1.5999999999999996,0.005172992904530804,2024 to 2025,0.25,0.9088817759999993,0.22722044399999983
2024,28,2024-07-14,65+,241.58402400000008,10981092,2.200000000000001,0.008275669031823063,2024 to 2025,0.5,1.9992694260000001,0.9996347130000001
2024,29,2024-07-21,65+,230.60293200000007,10981092,2.1000000000000005,0.006000000000000001,2024 to 2025,0.5555555555555556,1.3836175920000007,0.7686764400000005
2024,30,2024-07-28,65+,230.60293200000007,10981092,2.1000000000000005,0.010275669031823063,2024 to 2025,0.5714285714285715,2.3695994070000004,1.3540568040000005
2024,31,2024-08-04,65+,153.73528799999997,10981092,1.3999999999999997,0.009378345159115323,2024 to 2025,0.7,1.4417825939999998,1.0092478157999998
2024,32,2024-08-11,65+,109.81092,10981092,1,0.008378345159115324,2024 to 2025,1,0.9200337900000001,0.9200337900000001
2024,33,2024-08-18,65+,109.81092,10981092,1,0.00955133806364613,2024 to 2025,0.4,1.04884122,0.419536488
2024,34,2024-08-25,65+,109.81092,10981092,1,0.0030000000000000005,2024 to 2025,0.4,0.32943276000000005,0.13177310400000003
2024,35,2024-09-01,65+,98.82982799999998,10981092,0.8999999999999997,0.0049999999999999975,2024 to 2025,0.5,0.49414913999999965,0.24707456999999983
2024,36,2024-09-08,65+,87.84873599999997,10981092,0.7999999999999998,0.004102676127292256,2024 to 2025,0.5,0.3604149119999997,0.18020745599999985
2024,37,2024-09-15,65+,175.69747199999995,10981092,1.5999999999999996,0.005275669031823065,2024 to 2025,0.5,0.9269217119999998,0.4634608559999999
2024,38,2024-09-22,65+,197.65965599999996,10981092,1.7999999999999994,0.0048973238727077414,2024 to 2025,0.4285714285714286,0.9680033519999998,0.41485857942857135
2024,39,2024-09-29,65+,186.67856400000002,10981092,1.7000000000000002,0.006859366445522903,2024 to 2025,0.2222222222222222,1.280496678,0.2845548173333333
2024,40,2024-10-06,65+,318.45166800000004,10981092,2.9000000000000004,0.013378345159115323,2024 to 2025,0.625,4.2603563310000006,2.6627227068750003
2024,41,2024-10-13,65+,362.37603599999983,10981092,3.299999999999998,0.021,2024 to 2025,0.375,7.609896755999997,2.8537112834999987
2024,42,2024-10-20,65+,406.300404,10981092,3.6999999999999997,0.01607031677723855,2024 to 2025,0.36363636363636365,6.5293761990000005,2.374318617818182
2024,43,2024-10-27,65+,384.33822,10981092,3.5,0.01772433096817694,2024 to 2025,0.23529411764705882,6.812137815000002,1.6028559564705886
2024,44,2024-11-03,65+,373.35712800000005,10981092,3.4000000000000004,0.01872433096817694,2024 to 2025,0.3571428571428571,6.990862434000002,2.496736583571429
2024,45,2024-11-10,65+,307.47057599999994,10981092,2.7999999999999994,0.01782700709546919,2024 to 2025,0.25000000000000006,5.481280139999998,1.3703200349999998
2024,46,2024-11-17,65+,296.4894840000001,10981092,2.700000000000001,0.02855133806364612,2024 to 2025,0.3,8.46517149,2.5395514469999996
2024,47,2024-11-24,65+,614.9411519999999,10981092,5.599999999999999,0.05134598580906162,2024 to 2025,0.22500000000000003,31.574759664,7.1043209244000005
2024,48,2024-12-01,65+,571.0167840000001,10981092,5.200000000000001,0.07858369741369983,2024 to 2025,0.18749999999999997,44.87261017200001,8.41361440725
2024,49,2024-12-08,65+,933.3928200000001,10981092,8.500000000000002,0.11882700709546921,2024 to 2025,0.08888888888888889,110.91227524500003,9.85886891066667
2024,50,2024-12-15,65+,933.3928200000001,10981092,8.500000000000002,0.13889172579557663,2024 to 2025,0.06382978723404255,129.64053961500002,8.274928060531916
2024,51,2024-12-22,65+,1702.06926,10981092,15.5,0.17403795742718484,2024 to 2025,0.06481481481481481,296.22465741,19.19974631361111
2024,52,2024-12-29,65+,1702.06926,10981092,15.5,0.22006471870010744,2024 to 2025,0.07766990291262135,374.56539291,29.09245770174757
2025,2,2025-01-12,65+,3228.441048,10981092,29.400000000000002,0.15692968322276146,2024 to 2025,0.07407407407407407,506.63823096600004,37.52875784933333
2025,3,2025-01-19,65+,1987.5776520000002,10981092,18.1,0.11510267612729229,2024 to 2025,0.08695652173913045,228.77550675600008,19.893522326608707
2025,4,2025-01-26,65+,1691.0881679999998,10981092,15.399999999999999,0.10037834515911534,2024 to 2025,0.12195121951219513,169.748631822,20.701052661219514
2025,5,2025-02-02,65+,1218.901212,10981092,11.1,0.09034598580906159,2024 to 2025,0.16470588235294117,110.12283160199996,18.137878146211758
2025,6,2025-02-09,65+,1054.1848319999997,10981092,9.599999999999998,0.06730802838187677,2024 to 2025,0.1395348837209302,70.95510259199997,9.90071198958139
2025,7,2025-02-16,65+,1021.2415560000002,10981092,9.300000000000002,0.061756690318230625,2024 to 2025,0.15584415584415584,63.06849851399999,9.828856911272725
2025,8,2025-02-23,65+,845.5440839999999,10981092,7.699999999999999,0.055583697413699854,2024 to 2025,0.1728395061728395,46.998466515000004,8.123191743333333
2025,10,2025-03-09,65+,636.9033360000001,10981092,5.800000000000001,0.03158369741369984,2024 to 2025,0.16666666666666666,20.115762246000003,3.3526270410000003
2025,11,2025-03-16,65+,538.0735080000002,10981092,4.900000000000002,0.04227566903182307,2024 to 2025,0.2586206896551724,22.747417539000008,5.882952811810346
2025,12,2025-03-23,65+,494.14914000000005,10981092,4.500000000000001,0.046551338063646135,2024 to 2025,0.22000000000000003,23.003303670000005,5.060726807400002
2025,13,2025-03-30,65+,494.14914000000005,10981092,4.500000000000001,0.035756690318230644,2024 to 2025,0.18367346938775508,17.66913777,3.245351835306122
2025,14,2025-04-06,65+,592.9789680000002,10981092,5.400000000000002,0.032345985809061624,2024 to 2025,0.2647058823529412,19.180489284000014,5.0771883398823565
2025,15,2025-04-13,65+,560.035692,10981092,5.1000000000000005,0.026621654840884672,2024 to 2025,0.3,14.909076890999998,4.4727230673
2025,16,2025-04-20,65+,274.5273,10981092,2.5000000000000004,0.026897323872707733,2024 to 2025,0.22727272727272727,7.3840496999999985,1.6781931136363633
2025,17,2025-04-27,65+,197.65965599999996,10981092,1.7999999999999994,0.014621654840884676,2024 to 2025,0.3333333333333333,2.890111265999999,0.9633704219999997
2025,18,2025-05-04,65+,208.64074799999997,10981092,1.8999999999999997,0.014172992904530796,2024 to 2025,0.4666666666666666,2.9570638409999974,1.3799631257999987
2025,19,2025-05-11,65+,153.73528799999997,10981092,1.3999999999999997,0.014551338063646129,2024 to 2025,0.36363636363636365,2.2370541479999995,0.8134742356363635
2025,20,2025-05-18,65+,109.81092,10981092,1,0.014859366445522906,2024 to 2025,0.22222222222222227,1.6317207,0.36260460000000005
2025,21,2025-05-25,65+,142.75419600000004,10981092,1.3000000000000003,0.012378345159115324,2024 to 2025,0.27272727272727276,1.7670607110000005,0.48192564845454566
2025,22,2025-06-01,65+,131.77310399999996,10981092,1.1999999999999997,0.009378345159115323,2024 to 2025,0.375,1.2358136519999996,0.46343011949999985
2025,23,2025-06-08,65+,219.62184,10981092,2,0.007275669031823064,2024 to 2025,0.25,1.59789582,0.399473955
2025,24,2025-06-15,65+,164.71638000000002,10981092,1.5000000000000002,0.0030000000000000005,2024 to 2025,0.3333333333333333,0.49414914000000015,0.16471638000000005
2025,25,2025-06-22,65+,87.84873599999997,10981092,0.7999999999999998,0.007897323872707742,2024 to 2025,0.33333333333333337,0.6937699199999998,0.23125663999999996
2025,26,2025-06-29,65+,87.84873599999997,10981092,0.7999999999999998,0.01162165484088468,2024 to 2025,0.4,1.020947688,0.4083790752
2025,27,2025-07-06,65+,65.88655199999998,10981092,0.5999999999999999,0.0036216548408846763,2025 to 2026,0,0.23861834999999987,0
2025,28,2025-07-13,65+,98.82982799999998,10981092,0.8999999999999997,0.0028973238727077414,2025 to 2026,0.33333333333333337,0.2863420199999999,0.09544733999999998
2025,29,2025-07-20,65+,76.86764399999998,10981092,0.6999999999999998,0.008518978713592418,2025 to 2026,0.4,0.6548338229999998,0.26193352919999996
2025,30,2025-07-27,65+,65.88655199999998,10981092,0.5999999999999999,0.006275669031823063,2025 to 2026,0.14285714285714288,0.41348219399999975,0.05906888485714283
2025,31,2025-08-03,65+,120.79201200000004,10981092,1.1000000000000005,0.003481021286407581,2025 to 2026,0.25,0.4204795650000001,0.10511989125000003
